1,"ïΩê¨22îNçëê®í≤ç∏Å@è¨ínàÊèWåvÅ@Åiëçñ±è»ìùåvã«Åj","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
285,"25201","2280","2","","","","é†âÍåß","ëÂí√és","âÄéR","",736,1,1,-,-,12,547,-,5,1,26,3,1,80,5,6,9,22,-,5,3,10,604,-,-,-,-,10,497,-,5,-,9,-,1,70,2,1,-,-,-,3,1,5,132,1,1,-,-,2,50,-,-,1,17,3,-,10,3,5,9,22,-,2,2,5
286,"25201","228001","3","","","","é†âÍåß","ëÂí√és","âÄéR","ÇPíöñ⁄",71,-,-,-,-,-,71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,57,-,-,-,-,-,57,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,14,-,-,-,-,-,14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
287,"25201","228002","3","","","","é†âÍåß","ëÂí√és","âÄéR","ÇQíöñ⁄",641,1,1,-,-,11,455,-,5,1,26,3,1,80,5,6,9,22,-,4,3,9,525,-,-,-,-,9,420,-,5,-,9,-,1,70,2,1,-,-,-,2,1,5,116,1,1,-,-,2,35,-,-,1,17,3,-,10,3,5,9,22,-,2,2,4
288,"25201","228003","3","","","","é†âÍåß","ëÂí√és","âÄéR","ÇRíöñ⁄",24,-,-,-,-,1,21,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,22,-,-,-,-,1,20,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,2,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1
289,"25201","2300","2","","","","é†âÍåß","ëÂí√és","î¸çËí¨","",94,-,-,-,-,6,22,-,2,2,22,1,1,4,7,3,2,8,-,5,-,9,53,-,-,-,-,6,14,-,-,1,12,1,-,2,3,3,2,1,-,3,-,5,41,-,-,-,-,-,8,-,2,1,10,-,1,2,4,-,-,7,-,2,-,4
290,"25201","2320","2","","","","é†âÍåß","ëÂí√és","èºå¥í¨","",509,-,-,-,-,31,81,3,17,14,85,12,13,23,44,18,26,61,2,21,12,46,291,-,-,-,-,25,64,3,11,13,41,7,7,15,19,8,14,16,-,15,6,27,218,-,-,-,-,6,17,-,6,1,44,5,6,8,25,10,12,45,2,6,6,19
291,"25201","2330","2","","","","é†âÍåß","ëÂí√és","àæí√í¨","",157,-,-,-,-,8,16,1,2,5,18,5,3,7,28,10,10,19,-,4,5,16,75,-,-,-,-,6,10,1,-,4,7,2,1,4,13,4,1,6,-,3,4,9,82,-,-,-,-,2,6,-,2,1,11,3,2,3,15,6,9,13,-,1,1,7
292,"25201","2340","2","","","","é†âÍåß","ëÂí√és","âhí¨","",584,-,-,-,-,17,109,3,20,14,101,18,19,31,33,28,42,55,-,26,22,46,331,-,-,-,-,15,80,3,14,12,51,6,14,21,11,8,19,17,-,16,16,28,253,-,-,-,-,2,29,-,6,2,50,12,5,10,22,20,23,38,-,10,6,18
293,"25201","2350","2","","","","é†âÍåß","ëÂí√és","íπãèêÏí¨","",494,-,-,-,-,14,102,2,21,14,82,18,5,19,25,26,37,54,-,24,17,34,284,-,-,-,-,13,79,2,15,9,39,10,3,15,12,14,12,16,-,12,11,22,210,-,-,-,-,1,23,-,6,5,43,8,2,4,13,12,25,38,-,12,6,12
294,"25201","2360","2","","","","é†âÍåß","ëÂí√és","ìÇã¥í¨","",890,3,3,-,-,34,171,5,31,23,138,33,13,48,44,32,66,84,3,47,64,51,525,2,2,-,-,27,128,4,24,22,71,15,9,35,19,15,33,20,1,27,44,29,365,1,1,-,-,7,43,1,7,1,67,18,4,13,25,17,33,64,2,20,20,22
295,"25201","2370","2","","","","é†âÍåß","ëÂí√és","ñkëÂòH","",1418,11,10,-,-,90,256,4,36,56,250,33,26,56,98,50,70,158,5,76,43,100,813,7,6,-,-,73,189,4,25,43,133,12,16,41,45,21,33,36,2,46,30,57,605,4,4,-,-,17,67,-,11,13,117,21,10,15,53,29,37,122,3,30,13,43
296,"25201","237001","3","","","","é†âÍåß","ëÂí√és","ñkëÂòH","ÇPíöñ⁄",395,2,2,-,-,18,64,1,13,12,64,10,10,17,24,20,23,46,-,19,14,38,215,1,1,-,-,14,44,1,9,11,36,3,7,12,10,9,10,6,-,10,9,23,180,1,1,-,-,4,20,-,4,1,28,7,3,5,14,11,13,40,-,9,5,15
297,"25201","237002","3","","","","é†âÍåß","ëÂí√és","ñkëÂòH","ÇQíöñ⁄",438,5,5,-,-,19,88,2,10,13,68,8,9,18,34,16,24,47,4,25,15,33,253,3,3,-,-,14,66,2,7,11,34,4,6,10,16,8,12,15,1,15,10,19,185,2,2,-,-,5,22,-,3,2,34,4,3,8,18,8,12,32,3,10,5,14
298,"25201","237003","3","","","","é†âÍåß","ëÂí√és","ñkëÂòH","ÇRíöñ⁄",585,4,3,-,-,53,104,1,13,31,118,15,7,21,40,14,23,65,1,32,14,29,345,3,2,-,-,45,79,1,9,21,63,5,3,19,19,4,11,15,1,21,11,15,240,1,1,-,-,8,25,-,4,10,55,10,4,2,21,10,12,50,-,11,3,14
299,"25201","2390","2","","","","é†âÍåß","ëÂí√és","ìcï”í¨","",466,1,1,1,-,25,78,4,6,25,70,10,6,21,31,28,20,45,2,38,20,35,253,1,1,1,-,22,57,4,4,20,32,3,6,9,8,12,12,12,1,24,11,14,213,-,-,-,-,3,21,-,2,5,38,7,-,12,23,16,8,33,1,14,9,21
300,"25201","2400","2","","","","é†âÍåß","ëÂí√és","åıÇ™ãuí¨","",112,-,-,-,-,7,25,-,4,8,12,9,2,5,4,2,4,13,1,5,6,5,62,-,-,-,-,7,20,-,2,7,2,3,1,4,1,1,2,4,-,2,2,4,50,-,-,-,-,-,5,-,2,1,10,6,1,1,3,1,2,9,1,3,4,1
301,"25201","2420","2","","","","é†âÍåß","ëÂí√és","ê∞óí","",407,-,-,-,-,18,102,4,5,16,54,7,11,15,35,15,15,28,1,28,6,47,235,-,-,-,-,16,80,4,5,13,23,4,7,9,13,6,4,8,-,18,5,20,172,-,-,-,-,2,22,-,-,3,31,3,4,6,22,9,11,20,1,10,1,27
302,"25201","242001","3","","","","é†âÍåß","ëÂí√és","ê∞óí","ÇPíöñ⁄",255,-,-,-,-,10,67,2,1,8,35,7,9,13,24,6,12,15,1,8,4,33,148,-,-,-,-,9,59,2,1,5,15,4,6,8,10,1,4,3,-,4,3,14,107,-,-,-,-,1,8,-,-,3,20,3,3,5,14,5,8,12,1,4,1,19
303,"25201","242002","3","","","","é†âÍåß","ëÂí√és","ê∞óí","ÇQíöñ⁄",152,-,-,-,-,8,35,2,4,8,19,-,2,2,11,9,3,13,-,20,2,14,87,-,-,-,-,7,21,2,4,8,8,-,1,1,3,5,-,5,-,14,2,6,65,-,-,-,-,1,14,-,-,-,11,-,1,1,8,4,3,8,-,6,-,8
304,"25201","2440","2","","","","é†âÍåß","ëÂí√és","Â£íJ","",555,3,2,-,1,29,107,2,16,21,81,17,14,20,32,22,39,66,3,29,17,36,317,3,2,-,-,21,83,2,9,17,40,11,10,14,13,12,17,18,2,18,10,17,238,-,-,-,1,8,24,-,7,4,41,6,4,6,19,10,22,48,1,11,7,19
305,"25201","2450","2","","","","é†âÍåß","ëÂí√és","çëï™","",2944,18,18,-,-,203,646,23,61,136,451,87,55,136,160,92,144,278,21,148,88,197,1699,11,11,-,-,180,483,22,45,105,204,42,39,90,58,30,61,56,11,88,59,115,1245,7,7,-,-,23,163,1,16,31,247,45,16,46,102,62,83,222,10,60,29,82
306,"25201","245001","3","","","","é†âÍåß","ëÂí√és","çëï™","ÇPíöñ⁄",1989,12,12,-,-,117,399,17,38,88,328,66,48,78,103,69,93,193,18,103,66,153,1117,7,7,-,-,103,292,16,27,68,146,32,33,49,40,25,41,35,11,65,43,84,872,5,5,-,-,14,107,1,11,20,182,34,15,29,63,44,52,158,7,38,23,69
307,"25201","245002","3","","","","é†âÍåß","ëÂí√és","çëï™","ÇQíöñ⁄",955,6,6,-,-,86,247,6,23,48,123,21,7,58,57,23,51,85,3,45,22,44,582,4,4,-,-,77,191,6,18,37,58,10,6,41,18,5,20,21,-,23,16,31,373,2,2,-,-,9,56,-,5,11,65,11,1,17,39,18,31,64,3,22,6,13
308,"25201","2470","2","","","","é†âÍåß","ëÂí√és","êŒéRéõï”í¨","",14,-,-,-,-,5,-,-,-,1,1,1,-,-,1,3,-,1,-,-,-,1,9,-,-,-,-,5,-,-,-,1,-,-,-,-,-,1,-,1,-,-,-,1,5,-,-,-,-,-,-,-,-,-,1,1,-,-,1,2,-,-,-,-,-,-
309,"25201","2490","2","","","","é†âÍåß","ëÂí√és","ëÂïΩ","",1854,6,6,-,-,122,347,2,20,115,279,32,20,42,99,63,69,175,9,149,101,204,996,4,4,-,-,109,226,1,17,94,113,17,13,28,29,27,31,22,3,71,86,105,858,2,2,-,-,13,121,1,3,21,166,15,7,14,70,36,38,153,6,78,15,99
310,"25201","249001","3","","","","é†âÍåß","ëÂí√és","ëÂïΩ","ÇPíöñ⁄",756,5,5,-,-,46,125,-,5,41,118,14,7,20,31,28,28,47,3,69,84,85,445,3,3,-,-,41,82,-,5,36,49,7,5,14,10,15,13,6,2,38,73,46,311,2,2,-,-,5,43,-,-,5,69,7,2,6,21,13,15,41,1,31,11,39
311,"25201","249002","3","","","","é†âÍåß","ëÂí√és","ëÂïΩ","ÇQíöñ⁄",1098,1,1,-,-,76,222,2,15,74,161,18,13,22,68,35,41,128,6,80,17,119,551,1,1,-,-,68,144,1,12,58,64,10,8,14,19,12,18,16,1,33,13,59,547,-,-,-,-,8,78,1,3,16,97,8,5,8,49,23,23,112,5,47,4,60
312,"25201","2510","2","","","","é†âÍåß","ëÂí√és","êŒéRéõ","",1607,15,14,-,-,97,267,6,36,66,273,52,32,47,122,66,120,150,5,89,45,119,920,9,9,-,-,79,200,6,25,53,139,27,26,32,51,28,56,45,3,57,25,59,687,6,5,-,-,18,67,-,11,13,134,25,6,15,71,38,64,105,2,32,20,60
313,"25201","251001","3","","","","é†âÍåß","ëÂí√és","êŒéRéõ","ÇPíöñ⁄",44,2,2,-,-,-,5,-,-,1,6,1,1,4,12,-,-,5,-,5,1,1,23,1,1,-,-,-,3,-,-,1,3,1,1,3,5,-,-,1,-,3,-,1,21,1,1,-,-,-,2,-,-,-,3,-,-,1,7,-,-,4,-,2,1,-
314,"25201","251002","3","","","","é†âÍåß","ëÂí√és","êŒéRéõ","ÇQíöñ⁄",477,6,5,-,-,29,84,2,13,19,72,13,9,24,29,21,46,39,1,23,16,31,286,5,5,-,-,21,65,2,11,14,36,6,9,16,17,12,22,14,-,15,9,12,191,1,-,-,-,8,19,-,2,5,36,7,-,8,12,9,24,25,1,8,7,19
315,"25201","251003","3","","","","é†âÍåß","ëÂí√és","êŒéRéõ","ÇRíöñ⁄",579,7,7,-,-,32,99,1,17,21,96,24,11,11,44,21,40,65,2,32,15,41,317,3,3,-,-,28,74,1,11,16,46,11,7,7,18,6,18,19,2,21,9,20,262,4,4,-,-,4,25,-,6,5,50,13,4,4,26,15,22,46,-,11,6,21
316,"25201","251004","3","","","","é†âÍåß","ëÂí√és","êŒéRéõ","ÇSíöñ⁄",223,-,-,-,-,19,38,2,-,8,52,5,7,2,16,8,13,15,-,9,7,22,134,-,-,-,-,15,28,2,-,7,32,3,6,2,4,2,6,6,-,4,5,12,89,-,-,-,-,4,10,-,-,1,20,2,1,-,12,6,7,9,-,5,2,10
317,"25201","251005","3","","","","é†âÍåß","ëÂí√és","êŒéRéõ","ÇTíöñ⁄",284,-,-,-,-,17,41,1,6,17,47,9,4,6,21,16,21,26,2,20,6,24,160,-,-,-,-,15,30,1,3,15,22,6,3,4,7,8,10,5,1,14,2,14,124,-,-,-,-,2,11,-,3,2,25,3,1,2,14,8,11,21,1,6,4,10
318,"25201","2560","2","","","","é†âÍåß","ëÂí√és","ïΩí√","",1533,14,14,-,1,125,218,22,24,66,252,41,27,61,106,54,116,169,4,78,43,112,870,10,10,-,1,107,160,22,19,53,118,20,17,45,32,21,54,48,1,50,31,61,663,4,4,-,-,18,58,-,5,13,134,21,10,16,74,33,62,121,3,28,12,51
319,"25201","256001","3","","","","é†âÍåß","ëÂí√és","ïΩí√","ÇPíöñ⁄",832,7,7,-,1,76,125,6,13,33,124,13,22,38,52,32,70,87,1,42,24,66,482,5,5,-,1,64,89,6,9,26,59,8,14,27,15,12,33,29,-,29,16,40,350,2,2,-,-,12,36,-,4,7,65,5,8,11,37,20,37,58,1,13,8,26
320,"25201","256002","3","çáéZínàÊÇ†ÇË","","2590","é†âÍåß","ëÂí√és","ïΩí√","ÇQíöñ⁄",701,7,7,-,-,49,93,16,11,33,128,28,5,23,54,22,46,82,3,36,19,46,388,5,5,-,-,43,71,16,10,27,59,12,3,18,17,9,21,19,1,21,15,21,313,2,2,-,-,6,22,-,1,6,69,16,2,5,37,13,25,63,2,15,4,25
321,"25201","2580","2","","","","é†âÍåß","ëÂí√és","ê‘îˆí¨","",557,4,4,-,-,54,80,6,9,27,98,22,12,21,30,23,34,58,1,23,16,39,318,2,2,-,-,41,54,6,6,23,48,9,8,12,16,6,17,17,1,15,12,25,239,2,2,-,-,13,26,-,3,4,50,13,4,9,14,17,17,41,-,8,4,14
322,"25201","2590","2","îÈìΩínàÊ","256002","","é†âÍåß","ëÂí√és","êŒéRêÁí¨","",X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
323,"25201","2600","2","","","","é†âÍåß","ëÂí√és","êŒéRìÏãΩí¨","",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
324,"25201","2610","2","","","","é†âÍåß","ëÂí√és","êŒéRì‡î®í¨","",18,2,2,-,-,2,1,-,-,1,2,-,-,1,-,-,-,1,-,2,2,4,13,2,2,-,-,2,-,-,-,1,1,-,-,1,-,-,-,-,-,2,2,2,5,-,-,-,-,-,1,-,-,-,1,-,-,-,-,-,-,1,-,-,-,2
325,"25201","2620","2","","","","é†âÍåß","ëÂí√és","êŒéRäOî®í¨","",36,4,4,-,-,8,5,1,1,-,3,-,-,-,-,1,1,4,-,1,-,7,17,2,2,-,-,5,4,1,1,-,1,-,-,-,-,-,-,-,-,1,-,2,19,2,2,-,-,3,1,-,-,-,2,-,-,-,-,1,1,4,-,-,-,5
326,"25201","2630","2","","","","é†âÍåß","ëÂí√és","êÁí¨","",1115,24,23,-,-,106,183,7,21,66,174,33,16,47,52,38,68,118,7,56,31,68,633,14,14,-,-,83,141,5,16,53,85,14,12,26,17,13,31,29,3,31,23,37,482,10,9,-,-,23,42,2,5,13,89,19,4,21,35,25,37,89,4,25,8,31
327,"25201","263001","3","","","","é†âÍåß","ëÂí√és","êÁí¨","ÇPíöñ⁄",577,11,10,-,-,52,101,4,14,29,94,11,9,19,30,28,28,60,4,29,20,34,332,6,6,-,-,44,82,2,11,26,42,5,6,9,9,10,15,13,2,15,13,22,245,5,4,-,-,8,19,2,3,3,52,6,3,10,21,18,13,47,2,14,7,12
328,"25201","263002","3","","","","é†âÍåß","ëÂí√és","êÁí¨","ÇQíöñ⁄",444,3,3,-,-,41,76,3,6,33,71,21,4,22,19,10,38,47,1,22,8,19,248,2,2,-,-,31,55,3,4,24,37,9,4,12,7,3,15,13,-,13,7,9,196,1,1,-,-,10,21,-,2,9,34,12,-,10,12,7,23,34,1,9,1,10
329,"25201","263003","3","","","","é†âÍåß","ëÂí√és","êÁí¨","ÇRíöñ⁄",81,8,8,-,-,11,6,-,1,3,8,1,1,5,3,-,2,9,2,4,2,15,46,4,4,-,-,7,4,-,1,3,5,-,1,5,1,-,1,3,1,2,2,6,35,4,4,-,-,4,2,-,-,-,3,1,-,-,2,-,1,6,1,2,-,9
330,"25201","263004","3","","","","é†âÍåß","ëÂí√és","êÁí¨","ÇSíöñ⁄",13,2,2,-,-,2,-,-,-,1,1,-,2,1,-,-,-,2,-,1,1,-,7,2,2,-,-,1,-,-,-,-,1,-,1,-,-,-,-,-,-,1,1,-,6,-,-,-,-,1,-,-,-,1,-,-,1,1,-,-,-,2,-,-,-,-
331,"25201","2670","2","","","","é†âÍåß","ëÂí√és","ìÏãΩ","",2422,17,16,-,1,140,421,79,42,102,334,76,40,96,134,71,192,308,10,147,61,151,1385,12,11,-,1,111,304,77,31,79,167,25,31,69,42,29,80,99,6,95,47,80,1037,5,5,-,-,29,117,2,11,23,167,51,9,27,92,42,112,209,4,52,14,71
332,"25201","267001","3","","","","é†âÍåß","ëÂí√és","ìÏãΩ","ÇPíöñ⁄",435,2,2,-,1,19,67,65,3,17,58,12,9,11,25,22,18,54,-,20,6,26,267,1,1,-,1,16,43,64,2,12,29,2,7,8,7,11,7,24,-,13,6,14,168,1,1,-,-,3,24,1,1,5,29,10,2,3,18,11,11,30,-,7,-,12
333,"25201","267002","3","","","","é†âÍåß","ëÂí√és","ìÏãΩ","ÇQíöñ⁄",670,-,-,-,-,37,102,2,15,22,85,28,14,36,19,19,84,99,1,34,20,53,396,-,-,-,-,28,75,2,12,16,53,14,10,27,7,8,38,39,1,22,14,30,274,-,-,-,-,9,27,-,3,6,32,14,4,9,12,11,46,60,-,12,6,23
334,"25201","267003","3","","","","é†âÍåß","ëÂí√és","ìÏãΩ","ÇRíöñ⁄",49,-,-,-,-,6,8,1,1,1,9,-,-,1,2,1,3,9,-,5,-,2,26,-,-,-,-,4,7,1,1,-,3,-,-,1,-,1,1,3,-,3,-,1,23,-,-,-,-,2,1,-,-,1,6,-,-,-,2,-,2,6,-,2,-,1
335,"25201","267004","3","","","","é†âÍåß","ëÂí√és","ìÏãΩ","ÇSíöñ⁄",633,4,4,-,-,40,103,9,6,27,98,21,12,25,43,13,51,75,5,44,20,37,342,3,3,-,-,32,77,8,4,23,41,6,10,22,13,4,15,19,1,28,17,19,291,1,1,-,-,8,26,1,2,4,57,15,2,3,30,9,36,56,4,16,3,18
336,"25201","267005","3","","","","é†âÍåß","ëÂí√és","ìÏãΩ","ÇTíöñ⁄",554,9,8,-,-,36,129,2,15,30,70,15,5,17,39,16,26,65,4,39,14,23,309,7,6,-,-,30,93,2,11,24,33,3,4,8,12,5,12,14,4,26,9,12,245,2,2,-,-,6,36,-,4,6,37,12,1,9,27,11,14,51,-,13,5,11
337,"25201","267006","3","","","","é†âÍåß","ëÂí√és","ìÏãΩ","ÇUíöñ⁄",81,2,2,-,-,2,12,-,2,5,14,-,-,6,6,-,10,6,-,5,1,10,45,1,1,-,-,1,9,-,1,4,8,-,-,3,3,-,7,-,-,3,1,4,36,1,1,-,-,1,3,-,1,1,6,-,-,3,3,-,3,6,-,2,-,6
338,"25201","2680","2","","","","é†âÍåß","ëÂí√és","ìÏãΩè„éRí¨","",13,-,-,-,-,2,1,-,-,1,-,-,1,2,-,-,-,1,1,-,2,2,8,-,-,-,-,1,1,-,-,1,-,-,-,1,-,-,-,-,1,-,2,1,5,-,-,-,-,1,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,1
339,"25201","2731","2","","","","é†âÍåß","ëÂí√és","ëÂêŒë\ë©","",69,3,3,-,-,6,14,-,-,5,5,1,1,3,4,8,1,5,-,3,-,10,42,2,2,-,-,5,10,-,-,5,2,1,-,1,-,7,1,1,-,2,-,5,27,1,1,-,-,1,4,-,-,-,3,-,1,2,4,1,-,4,-,1,-,5
340,"25201","273101","3","","","","é†âÍåß","ëÂí√és","ëÂêŒë\ë©","ÇPíöñ⁄",3,1,1,-,-,-,-,-,-,-,-,1,-,1,-,-,-,-,-,-,-,-,2,1,1,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-
341,"25201","273102","3","","","","é†âÍåß","ëÂí√és","ëÂêŒë\ë©","ÇQíöñ⁄",45,-,-,-,-,6,10,-,-,3,4,-,-,2,2,1,1,5,-,2,-,9,24,-,-,-,-,5,6,-,-,3,1,-,-,1,-,1,1,1,-,1,-,4,21,-,-,-,-,1,4,-,-,-,3,-,-,1,2,-,-,4,-,1,-,5
342,"25201","273103","3","îÈìΩínàÊ","273105","","é†âÍåß","ëÂí√és","ëÂêŒë\ë©","ÇRíöñ⁄",X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
343,"25201","273104","3","","","","é†âÍåß","ëÂí√és","ëÂêŒë\ë©","ÇSíöñ⁄",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
344,"25201","273105","3","çáéZínàÊÇ†ÇË","","273103;2732","é†âÍåß","ëÂí√és","ëÂêŒë\ë©","ÇTíöñ⁄",21,2,2,-,-,-,4,-,-,2,1,-,1,-,2,7,-,-,-,1,-,1,16,1,1,-,-,-,4,-,-,2,1,-,-,-,-,6,-,-,-,1,-,1,5,1,1,-,-,-,-,-,-,-,-,-,1,-,2,1,-,-,-,-,-,-
345,"25201","2732","2","îÈìΩínàÊ","273105","","é†âÍåß","ëÂí√és","ëÂêŒë\ë©í¨","",X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
346,"25201","2741","2","","","","é†âÍåß","ëÂí√és","ëÂêŒè¨ìcå¥","",78,3,3,-,-,6,16,1,1,5,11,-,-,1,4,2,1,7,-,8,2,10,45,2,2,-,-,6,8,1,1,5,6,-,-,1,1,-,-,2,-,7,2,3,33,1,1,-,-,-,8,-,-,-,5,-,-,-,3,2,1,5,-,1,-,7
347,"25201","274101","3","","","","é†âÍåß","ëÂí√és","ëÂêŒè¨ìcå¥","ÇPíöñ⁄",51,2,2,-,-,1,10,1,-,3,9,-,-,-,4,2,1,4,-,5,1,8,27,1,1,-,-,1,5,1,-,3,5,-,-,-,1,-,-,1,-,5,1,3,24,1,1,-,-,-,5,-,-,-,4,-,-,-,3,2,1,3,-,-,-,5
348,"25201","274102","3","","","","é†âÍåß","ëÂí√és","ëÂêŒè¨ìcå¥","ÇQíöñ⁄",27,1,1,-,-,5,6,-,1,2,2,-,-,1,-,-,-,3,-,3,1,2,18,1,1,-,-,5,3,-,1,2,1,-,-,1,-,-,-,1,-,2,1,-,9,-,-,-,-,-,3,-,-,-,1,-,-,-,-,-,-,2,-,1,-,2
349,"25201","2742","2","","","","é†âÍåß","ëÂí√és","ëÂêŒè¨ìcå¥í¨","",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
350,"25201","2751","2","","","","é†âÍåß","ëÂí√és","ëÂêŒó≥ñÂ","",162,11,9,-,-,14,32,1,3,12,18,2,-,3,9,6,5,20,1,5,5,15,91,10,8,-,-,12,19,1,3,11,9,1,-,2,4,1,2,3,1,3,3,6,71,1,1,-,-,2,13,-,-,1,9,1,-,1,5,5,3,17,-,2,2,9
351,"25201","275101","3","","","","é†âÍåß","ëÂí√és","ëÂêŒó≥ñÂ","ÇPíöñ⁄",41,2,2,-,-,7,4,1,-,4,2,-,-,-,2,-,-,5,-,2,2,10,23,2,2,-,-,6,2,1,-,3,1,-,-,-,1,-,-,-,-,1,1,5,18,-,-,-,-,1,2,-,-,1,1,-,-,-,1,-,-,5,-,1,1,5
352,"25201","275102","3","","","","é†âÍåß","ëÂí√és","ëÂêŒó≥ñÂ","ÇQíöñ⁄",30,1,1,-,-,-,6,-,1,-,5,-,-,2,2,2,5,4,1,-,1,-,16,1,1,-,-,-,4,-,1,-,4,-,-,1,-,1,2,-,1,-,1,-,14,-,-,-,-,-,2,-,-,-,1,-,-,1,2,1,3,4,-,-,-,-
353,"25201","275103","3","çáéZínàÊÇ†ÇË","","275104","é†âÍåß","ëÂí√és","ëÂêŒó≥ñÂ","ÇRíöñ⁄",43,5,5,-,-,2,11,-,1,1,3,1,-,1,2,4,-,8,-,3,1,-,25,4,4,-,-,2,6,-,1,1,1,1,-,1,2,-,-,3,-,2,1,-,18,1,1,-,-,-,5,-,-,-,2,-,-,-,-,4,-,5,-,1,-,-
354,"25201","275104","3","îÈìΩínàÊ","275103","","é†âÍåß","ëÂí√és","ëÂêŒó≥ñÂ","ÇSíöñ⁄",X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
355,"25201","275105","3","","","","é†âÍåß","ëÂí√és","ëÂêŒó≥ñÂ","ÇTíöñ⁄",24,2,1,-,-,-,7,-,-,3,6,1,-,-,-,-,-,2,-,-,1,2,11,2,1,-,-,-,4,-,-,3,2,-,-,-,-,-,-,-,-,-,-,-,13,-,-,-,-,-,3,-,-,-,4,1,-,-,-,-,-,2,-,-,1,2
356,"25201","275106","3","","","","é†âÍåß","ëÂí√és","ëÂêŒó≥ñÂ","ÇUíöñ⁄",24,1,-,-,-,5,4,-,1,4,2,-,-,-,3,-,-,1,-,-,-,3,16,1,-,-,-,4,3,-,1,4,1,-,-,-,1,-,-,-,-,-,-,1,8,-,-,-,-,1,1,-,-,-,1,-,-,-,2,-,-,1,-,-,-,2
357,"25201","2752","2","","","","é†âÍåß","ëÂí√és","ëÂêŒó≥ñÂí¨","",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
358,"25201","2761","2","","","","é†âÍåß","ëÂí√és","ëÂêŒóÑ","",99,2,2,-,-,6,23,-,2,4,13,2,-,2,3,4,7,13,1,7,2,8,59,2,2,-,-,4,16,-,1,3,8,1,-,2,-,1,5,4,1,4,2,5,40,-,-,-,-,2,7,-,1,1,5,1,-,-,3,3,2,9,-,3,-,3
359,"25201","276101","3","","","","é†âÍåß","ëÂí√és","ëÂêŒóÑ","ÇPíöñ⁄",16,2,2,-,-,-,3,-,-,1,1,1,-,1,-,-,1,3,-,2,-,1,10,2,2,-,-,-,1,-,-,1,-,1,-,1,-,-,1,1,-,1,-,1,6,-,-,-,-,-,2,-,-,-,1,-,-,-,-,-,-,2,-,1,-,-
360,"25201","276102","3","","","","é†âÍåß","ëÂí√és","ëÂêŒóÑ","ÇQíöñ⁄",17,-,-,-,-,1,4,-,-,1,3,-,-,-,-,1,3,3,-,-,1,-,11,-,-,-,-,1,2,-,-,-,2,-,-,-,-,1,2,2,-,-,1,-,6,-,-,-,-,-,2,-,-,1,1,-,-,-,-,-,1,1,-,-,-,-
