1,"ïΩê¨12îNçëê®í≤ç∏Å@è¨ínàÊèWåvÅ@Åiëçñ±è»ìùåvã«Åj"
2,"ëÊ8ï\Å@èZëÓÇÃåöÇƒï˚Åi7ãÊï™Åjï èZëÓÇ…èZÇﬁéÂê¢ë—êîÅCéÂê¢ë—êlàıÅC1ê¢ë—ìñÇΩÇËêlàıÅC1ê¢ë—ìñÇΩÇËâÑÇ◊ñ êœãyÇ—ëçâÑÇ◊ñ êœ"
3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
4,"","","","","","","","éÂê¢ë—êî","","","","","","","","","éÂê¢ë—êlàı","","","","","","","","","1ê¢ë—ìñÇΩÇËêlàı","","","","","","","","","1ê¢ë—ìñÇΩÇËâÑÇ◊ñ êœ(áu)","","","","","","","","","ëçâÑÇ◊ñ êœ(áu)","","","","","","","",""
5,"ésãÊí¨ë∫ÉRÅ[Éh","í¨íöéöÉRÅ[Éh","îÈìΩèàóù","îÈìΩêÊèÓïÒ","çáéZínàÊ","ésãÊí¨ë∫","í¨íöéö","ëçêî","àÍåÀåö","í∑âÆåö","ã§ìØèZëÓ","1•2äKåö","3Å`5äK","6Å`10äK","11äKåöà»è„","ÇªÇÃëº","ëçêî","àÍåÀåö","í∑âÆåö","ã§ìØèZëÓ","1•2äKåö","3Å`5äK","6Å`10äK","11äKåöà»è„","ÇªÇÃëº","ëçêî","àÍåÀåö","í∑âÆåö","ã§ìØèZëÓ","1•2äKåö","3Å`5äK","6Å`10äK","11äKåöà»è„","ÇªÇÃëº","ëçêî","àÍåÀåö","í∑âÆåö","ã§ìØèZëÓ","1•2äKåö","3Å`5äK","6Å`10äK","11äKåöà»è„","ÇªÇÃëº","ëçêî","àÍåÀåö","í∑âÆåö","ã§ìØèZëÓ","1•2äKåö","3Å`5äK","6Å`10äK","11äKåöà»è„","ÇªÇÃëº"
6,"25201","","","","","ëÂí√és","ëçêî",96933,61953,3759,31083,6540,15254,6166,3123,138,278621,200389,8768,69102,11400,33325,15933,8444,362,2.8743668307,3.2345326296,2.3325352487,2.2231444841,1.7431192661,2.1846728727,2.5840090821,2.7038104387,2.6231884058,99.4785367212,126.6376930899,56.8611332801,50.5349869704,36.4996941896,46.3483676413,64.614336685,72.5779699007,91.652173913,9642753,7845585,213741,1570779,238708,706998,398412,226661,12648
7,"25201","0010","","","","ëÂí√és","äãêÏç‚â∫í¨",28,28,-,-,-,-,-,-,-,60,60,-,-,-,-,-,-,-,2.1428571429,2.1428571429,-,-,-,-,-,-,-,129.8928571429,129.8928571429,-,-,-,-,-,-,-,3637,3637,-,-,-,-,-,-,-
8,"25201","0020","","","","ëÂí√és","äãêÏñÿåÀå˚í¨",13,12,-,-,-,-,-,-,1,31,29,-,-,-,-,-,-,2,2.3846153846,2.4166666667,-,-,-,-,-,-,2,153.6923076923,163.75,-,-,-,-,-,-,33,1998,1965,-,-,-,-,-,-,33
9,"25201","0030","","","","ëÂí√és","äãêÏíÜë∫í¨",29,22,7,-,-,-,-,-,-,54,47,7,-,-,-,-,-,-,1.8620689655,2.1363636364,1,-,-,-,-,-,-,94.1379310345,116.4090909091,24.1428571429,-,-,-,-,-,-,2730,2561,169,-,-,-,-,-,-
10,"25201","0040","","","","ëÂí√és","äãêÏñVë∫í¨",22,22,-,-,-,-,-,-,-,55,55,-,-,-,-,-,-,-,2.5,2.5,-,-,-,-,-,-,-,139.5,139.5,-,-,-,-,-,-,-,3069,3069,-,-,-,-,-,-,-
11,"25201","0050","","","","ëÂí√és","äãêÏí¨ãèí¨",12,12,-,-,-,-,-,-,-,20,20,-,-,-,-,-,-,-,1.6666666667,1.6666666667,-,-,-,-,-,-,-,140.3333333333,140.3333333333,-,-,-,-,-,-,-,1684,1684,-,-,-,-,-,-,-
12,"25201","0060","","","","ëÂí√és","äãêÏî~Émñÿí¨",26,26,-,-,-,-,-,-,-,62,62,-,-,-,-,-,-,-,2.3846153846,2.3846153846,-,-,-,-,-,-,-,113.7307692308,113.7307692308,-,-,-,-,-,-,-,2957,2957,-,-,-,-,-,-,-
13,"25201","0070","","","","ëÂí√és","äãêÏä—à‰í¨",9,9,-,-,-,-,-,-,-,24,24,-,-,-,-,-,-,-,2.6666666667,2.6666666667,-,-,-,-,-,-,-,130,130,-,-,-,-,-,-,-,1170,1170,-,-,-,-,-,-,-
14,"25201","0080","","","","ëÂí√és","äãêÏç◊êÏí¨",20,20,-,-,-,-,-,-,-,46,46,-,-,-,-,-,-,-,2.3,2.3,-,-,-,-,-,-,-,123.45,123.45,-,-,-,-,-,-,-,2469,2469,-,-,-,-,-,-,-
15,"25201","0090","","","","ëÂí√és","à…çÅóßìÏèØí¨",143,143,-,-,-,-,-,-,-,619,619,-,-,-,-,-,-,-,4.3286713287,4.3286713287,-,-,-,-,-,-,-,196.027972028,196.027972028,-,-,-,-,-,-,-,28032,28032,-,-,-,-,-,-,-
16,"25201","0100","","","","ëÂí√és","à…çÅóßå¸ç›íní¨",60,60,-,-,-,-,-,-,-,246,246,-,-,-,-,-,-,-,4.1,4.1,-,-,-,-,-,-,-,163,163,-,-,-,-,-,-,-,9780,9780,-,-,-,-,-,-,-
17,"25201","0110","","","","ëÂí√és","à…çÅóßê∂í√í¨",72,72,-,-,-,-,-,-,-,305,305,-,-,-,-,-,-,-,4.2361111111,4.2361111111,-,-,-,-,-,-,-,179.1527777778,179.1527777778,-,-,-,-,-,-,-,12899,12899,-,-,-,-,-,-,-
18,"25201","0120","","","","ëÂí√és","à…çÅóßè„ç›íní¨",22,22,-,-,-,-,-,-,-,75,75,-,-,-,-,-,-,-,3.4090909091,3.4090909091,-,-,-,-,-,-,-,175.6363636364,175.6363636364,-,-,-,-,-,-,-,3864,3864,-,-,-,-,-,-,-
19,"25201","0130","","","","ëÂí√és","à…çÅóßñkç›íní¨",39,39,-,-,-,-,-,-,-,135,135,-,-,-,-,-,-,-,3.4615384615,3.4615384615,-,-,-,-,-,-,-,169.3846153846,169.3846153846,-,-,-,-,-,-,-,6606,6606,-,-,-,-,-,-,-
20,"25201","0140","","","","ëÂí√és","à…çÅóßâ∫ç›íní¨",87,82,4,-,-,-,-,-,1,331,318,7,-,-,-,-,-,6,3.8045977011,3.8780487805,1.75,-,-,-,-,-,6,166.6666666667,173.487804878,52,-,-,-,-,-,66,14500,14226,208,-,-,-,-,-,66
21,"25201","0150","","","","ëÂí√és","à…çÅóßâ∫ó¥âÿí¨",192,185,7,-,-,-,-,-,-,612,594,18,-,-,-,-,-,-,3.1875,3.2108108108,2.5714285714,-,-,-,-,-,-,159.390625,163.0216216216,63.2857142857,-,-,-,-,-,-,30603,30159,443,-,-,-,-,-,-
22,"25201","0160","","","","ëÂí√és","à…çÅóßè„ó¥âÿí¨",42,42,-,-,-,-,-,-,-,164,164,-,-,-,-,-,-,-,3.9047619048,3.9047619048,-,-,-,-,-,-,-,165.3095238095,165.3095238095,-,-,-,-,-,-,-,6943,6943,-,-,-,-,-,-,-
23,"25201","0170","","","","ëÂí√és","à…çÅóßìríÜí¨",67,67,-,-,-,-,-,-,-,248,248,-,-,-,-,-,-,-,3.7014925373,3.7014925373,-,-,-,-,-,-,-,178.5223880597,178.5223880597,-,-,-,-,-,-,-,11961,11961,-,-,-,-,-,-,-
24,"25201","0180","","","","ëÂí√és","ê^ñÏ",1346,866,26,453,64,55,217,117,1,4151,2856,61,1232,114,65,673,380,2,3.0839524517,3.2979214781,2.3461538462,2.7196467991,1.78125,1.1818181818,3.1013824885,3.2478632479,2,102.4925705795,123.6027713626,70.6538461538,64.0838852097,41.40625,22.2909090909,71.3870967742,82.5982905983,49,137955,107040,1837,29030,2650,1226,15491,9664,49
25,"25201","018001","","","","ëÂí√és","ê^ñÏÇPíöñ⁄",342,228,8,106,2,42,62,-,-,1014,758,22,234,2,42,190,-,-,2.9649122807,3.3245614035,2.75,2.2075471698,1,1,3.064516129,-,-,106.2251461988,131.3771929825,105.875,52.1509433962,23,17.0714285714,76.8548387097,-,-,36329,29954,847,5528,46,717,4765,-,-
26,"25201","018002","","","","ëÂí√és","ê^ñÏÇQíöñ⁄",372,211,14,146,25,4,-,117,1,1157,702,29,424,40,4,-,380,2,3.1102150538,3.327014218,2.0714285714,2.904109589,1.6,1,-,3.2478632479,2,94.997311828,113.1848341232,57.2142857143,72.6506849315,34.52,20,-,82.5982905983,49,35339,23882,801,10607,863,80,-,9664,49
27,"25201","018003","","","","ëÂí√és","ê^ñÏÇRíöñ⁄",35,33,-,2,2,-,-,-,-,135,131,-,4,4,-,-,-,-,3.8571428571,3.9696969697,-,2,2,-,-,-,-,177.5714285714,180.3333333333,-,132,132,-,-,-,-,6215,5951,-,264,264,-,-,-,-
28,"25201","018004","","","","ëÂí√és","ê^ñÏÇSíöñ⁄",115,104,-,11,8,3,-,-,-,392,372,-,20,12,8,-,-,-,3.4086956522,3.5769230769,-,1.8181818182,1.5,2.6666666667,-,-,-,147.2347826087,158.3653846154,-,42,35.625,58.6666666667,-,-,-,16932,16470,-,462,285,176,-,-,-
29,"25201","018005","","","","ëÂí√és","ê^ñÏÇTíöñ⁄",478,286,4,188,27,6,155,-,-,1438,878,10,550,56,11,483,-,-,3.0083682008,3.0699300699,2.5,2.9255319149,2.0740740741,1.8333333333,3.1161290323,-,-,89.280334728,106.0034965035,47.25,64.7287234043,44.1111111111,42.1666666667,69.1935483871,-,-,42676,30317,189,12169,1191,253,10725,-,-
30,"25201","018006","","","","ëÂí√és","ê^ñÏÇUíöñ⁄",4,4,-,-,-,-,-,-,-,15,15,-,-,-,-,-,-,-,3.75,3.75,-,-,-,-,-,-,-,116,116,-,-,-,-,-,-,-,464,464,-,-,-,-,-,-,-
31,"25201","0240","","","","ëÂí√és","ê^ñÏïÅñÂ",175,166,-,8,8,-,-,-,1,608,591,-,13,13,-,-,-,4,3.4742857143,3.5602409639,-,1.625,1.625,-,-,-,4,160.7771428571,167.9337349398,-,28.5,28.5,-,-,-,31,28136,27877,-,228,228,-,-,-,31
32,"25201","024001","","","","ëÂí√és","ê^ñÏïÅñÂÇPíöñ⁄",158,149,-,8,8,-,-,-,1,543,526,-,13,13,-,-,-,4,3.4367088608,3.5302013423,-,1.625,1.625,-,-,-,4,162.5506329114,170.6308724832,-,28.5,28.5,-,-,-,31,25683,25424,-,228,228,-,-,-,31
33,"25201","024002","","","","ëÂí√és","ê^ñÏïÅñÂÇQíöñ⁄",10,10,-,-,-,-,-,-,-,40,40,-,-,-,-,-,-,-,4,4,-,-,-,-,-,-,-,136.1,136.1,-,-,-,-,-,-,-,1361,1361,-,-,-,-,-,-,-
34,"25201","024003","","","","ëÂí√és","ê^ñÏïÅñÂÇRíöñ⁄",7,7,-,-,-,-,-,-,-,25,25,-,-,-,-,-,-,-,3.5714285714,3.5714285714,-,-,-,-,-,-,-,156.1428571429,156.1428571429,-,-,-,-,-,-,-,1093,1093,-,-,-,-,-,-,-
35,"25201","0270","","","","ëÂí√és","ê^ñÏïÅñÂí¨",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
36,"25201","0280","","","","ëÂí√és","ê^ñÏç≤êÏí¨",40,40,-,-,-,-,-,-,-,147,147,-,-,-,-,-,-,-,3.675,3.675,-,-,-,-,-,-,-,171.825,171.825,-,-,-,-,-,-,-,6873,6873,-,-,-,-,-,-,-
37,"25201","0290","","","","ëÂí√és","ê^ñÏëÂñÏ",237,237,-,-,-,-,-,-,-,854,854,-,-,-,-,-,-,-,3.6033755274,3.6033755274,-,-,-,-,-,-,-,134.5189873418,134.5189873418,-,-,-,-,-,-,-,31881,31881,-,-,-,-,-,-,-
38,"25201","029001","","","","ëÂí√és","ê^ñÏëÂñÏÇPíöñ⁄",233,233,-,-,-,-,-,-,-,835,835,-,-,-,-,-,-,-,3.5836909871,3.5836909871,-,-,-,-,-,-,-,134.5879828326,134.5879828326,-,-,-,-,-,-,-,31359,31359,-,-,-,-,-,-,-
39,"25201","029002","","","","ëÂí√és","ê^ñÏëÂñÏÇQíöñ⁄",4,4,-,-,-,-,-,-,-,19,19,-,-,-,-,-,-,-,4.75,4.75,-,-,-,-,-,-,-,130.5,130.5,-,-,-,-,-,-,-,522,522,-,-,-,-,-,-,-
40,"25201","0310","","","","ëÂí√és","ê^ñÏâ∆ìcí¨",11,11,-,-,-,-,-,-,-,41,41,-,-,-,-,-,-,-,3.7272727273,3.7272727273,-,-,-,-,-,-,-,209.3636363636,209.3636363636,-,-,-,-,-,-,-,2303,2303,-,-,-,-,-,-,-
41,"25201","0320","","","","ëÂí√és","ê^ñÏíJå˚í¨",47,46,-,-,-,-,-,-,1,177,170,-,-,-,-,-,-,7,3.7659574468,3.6956521739,-,-,-,-,-,-,7,156.7446808511,156.2391304348,-,-,-,-,-,-,180,7367,7187,-,-,-,-,-,-,180
