3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
4,"","","","","","","","àÍî ê¢ë—êî","","","","","","","","","àÍî ê¢ë—êlàı","","","","","","","","","1ê¢ë—ìñÇΩÇËêlàı","","","","","","","","","1ê¢ë—ìñÇΩÇËâÑÇ◊ñ êœ(áu)","","","","","","","","","ëçâÑÇ◊ñ êœ(áu)","","","","","","","",""
5,"ésãÊí¨ë∫ÉRÅ[Éh","í¨íöéöÉRÅ[Éh","îÈìΩèàóù","îÈìΩêÊèÓïÒ","çáéZínàÊ","ésãÊí¨ë∫","í¨íöéö","ëçêî","èZëÓÇ…èZÇﬁàÍî ê¢ë—","éÂê¢ë—","éùÇøâ∆","åˆâc•åˆíc•åˆé–ÇÃéÿâ∆","ñØâcÇÃéÿâ∆","ããó^èZëÓ","ä‘éÿÇË","èZëÓà»äOÇ…èZÇﬁàÍî ê¢ë—","ëçêî","èZëÓÇ…èZÇﬁàÍî ê¢ë—","éÂê¢ë—","éùÇøâ∆","åˆâc•åˆíc•åˆé–ÇÃéÿâ∆","ñØâcÇÃéÿâ∆","ããó^èZëÓ","ä‘éÿÇË","èZëÓà»äOÇ…èZÇﬁàÍî ê¢ë—","ëçêî","èZëÓÇ…èZÇﬁàÍî ê¢ë—","éÂê¢ë—","éùÇøâ∆","åˆâc•åˆíc•åˆé–ÇÃéÿâ∆","ñØâcÇÃéÿâ∆","ããó^èZëÓ","ä‘éÿÇË","èZëÓà»äOÇ…èZÇﬁàÍî ê¢ë—","ëçêî","èZëÓÇ…èZÇﬁàÍî ê¢ë—","éÂê¢ë—","éùÇøâ∆","åˆâc•åˆíc•åˆé–ÇÃéÿâ∆","ñØâcÇÃéÿâ∆","ããó^èZëÓ","ä‘éÿÇË","èZëÓà»äOÇ…èZÇﬁàÍî ê¢ë—","ëçêî","èZëÓÇ…èZÇﬁàÍî ê¢ë—","éÂê¢ë—","éùÇøâ∆","åˆâc•åˆíc•åˆé–ÇÃéÿâ∆","ñØâcÇÃéÿâ∆","ããó^èZëÓ","ä‘éÿÇË","èZëÓà»äOÇ…èZÇﬁàÍî ê¢ë—"
1141,"25204","1100","","","","ãﬂç]î™î¶és","í|í¨",52,51,50,50,-,-,-,1,1,214,209,206,206,-,-,-,3,5,4.1153846154,4.0980392157,4.12,4.12,-,-,-,3,5,-,179.7843137255,183.12,183.12,-,-,-,13,-,-,9169,9156,9156,-,-,-,13,-
1142,"25204","1110","","","","ãﬂç]î™î¶és","ìåí¨",42,42,42,42,-,-,-,-,-,161,161,161,161,-,-,-,-,-,3.8333333333,3.8333333333,3.8333333333,3.8333333333,-,-,-,-,-,-,183.8095238095,183.8095238095,183.8095238095,-,-,-,-,-,-,7720,7720,7720,-,-,-,-,-
1143,"25204","1120","","","","ãﬂç]î™î¶és","írìcñ{í¨",365,362,359,333,6,17,3,3,3,1220,1212,1203,1129,20,45,9,9,8,3.3424657534,3.3480662983,3.3509749304,3.3903903904,3.3333333333,2.6470588235,3,3,2.6666666667,-,118.4060773481,118.6155988858,122.9069069069,42.5,67.8823529412,82,93.6666666667,-,-,42863,42583,40928,255,1154,246,281,-
1144,"25204","1130","","","","ãﬂç]î™î¶és","êÏå¥í¨",74,74,72,69,-,3,-,2,-,243,243,238,228,-,10,-,5,-,3.2837837838,3.2837837838,3.3055555556,3.3043478261,-,3.3333333333,-,2.5,-,-,115.7972972973,116.9027777778,117.2028985507,-,110,-,76,-,-,8569,8417,8087,-,330,-,152,-
1145,"25204","1140","","","","ãﬂç]î™î¶és","êÏå¥í¨",61,61,61,57,-,4,-,-,-,188,188,188,178,-,10,-,-,-,3.0819672131,3.0819672131,3.0819672131,3.1228070175,-,2.5,-,-,-,-,120.7213114754,120.7213114754,124.2105263158,-,71,-,-,-,-,7364,7364,7080,-,284,-,-,-
1146,"25204","1150","","","","ãﬂç]î™î¶és","à¿ó{éõí¨",188,188,186,177,-,7,2,2,-,629,629,625,597,-,19,9,4,-,3.3457446809,3.3457446809,3.3602150538,3.3728813559,-,2.7142857143,4.5,2,-,-,120.2340425532,120.9086021505,123.6327683616,-,57.4285714286,102,57.5,-,-,22604,22489,21883,-,402,204,115,-
1147,"25204","1160","","","","ãﬂç]î™î¶és","è„ñÏí¨",243,242,234,215,-,17,2,8,1,706,704,692,649,-,37,6,12,2,2.9053497942,2.9090909091,2.9572649573,3.0186046512,-,2.1764705882,3,1.5,2,-,114.1570247934,116.4145299145,121.1906976744,-,58.0588235294,99,48.125,-,-,27626,27241,26056,-,987,198,385,-
1148,"25204","1170","","","","ãﬂç]î™î¶és","å√êÏí¨",355,351,351,343,-,6,2,-,4,1199,1195,1195,1175,-,16,4,-,4,3.3774647887,3.4045584046,3.4045584046,3.4256559767,-,2.6666666667,2,-,1,-,127.1196581197,127.1196581197,129,-,48.6666666667,40,-,-,-,44619,44619,44247,-,292,80,-,-
1149,"25204","1180","","","","ãﬂç]î™î¶és","óŒí¨",59,59,59,59,-,-,-,-,-,189,189,189,189,-,-,-,-,-,3.2033898305,3.2033898305,3.2033898305,3.2033898305,-,-,-,-,-,-,116.8644067797,116.8644067797,116.8644067797,-,-,-,-,-,-,6895,6895,6895,-,-,-,-,-
1150,"25204","1190","","","","ãﬂç]î™î¶és","óŒí¨",45,45,44,44,-,-,-,1,-,129,129,127,127,-,-,-,2,-,2.8666666667,2.8666666667,2.8863636364,2.8863636364,-,-,-,2,-,-,102.1555555556,102.8863636364,102.8863636364,-,-,-,70,-,-,4597,4527,4527,-,-,-,70,-
1151,"25204","1200","","","","ãﬂç]î™î¶és","óŒí¨",92,89,89,84,-,5,-,-,3,271,268,268,261,-,7,-,-,3,2.9456521739,3.0112359551,3.0112359551,3.1071428571,-,1.4,-,-,1,-,107.8314606742,107.8314606742,111.8333333333,-,40.6,-,-,-,-,9597,9597,9394,-,203,-,-,-
