3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
4,"","","","","éÂê¢ë—êî","","","","","","","","éÂê¢ë—êlàı","","","","","","","","1ê¢ë—ìñÇΩÇËêlàı","","","","","","","","1ê¢ë—ìñÇΩÇËé∫êî","","","","","","","","1ê¢ë—ìñÇΩÇËâÑÇ◊ñ êœ(áu)","","","","","","","","ëçé∫êî","","","","","","","","ëçâÑÇ◊ñ êœ(áu)","","","","","","",""
5,"ésãÊí¨ë∫ÉRÅ[Éh","í¨íöéöÉRÅ[Éh","ésãÊí¨ë∫","í¨íöéö","ëçêî","àÍåÀåö","í∑âÆåö","ã§ìØèZëÓ","1•2äKåö","3Å`5äK","6äKåöà»è„","ÇªÇÃëº","ëçêî","àÍåÀåö","í∑âÆåö","ã§ìØèZëÓ","1•2äKåö","3Å`5äK","6äKåöà»è„","ÇªÇÃëº","ëçêî","àÍåÀåö","í∑âÆåö","ã§ìØèZëÓ","1•2äKåö","3Å`5äK","6äKåöà»è„","ÇªÇÃëº","ëçêî","àÍåÀåö","í∑âÆåö","ã§ìØèZëÓ","1•2äKåö","3Å`5äK","6äKåöà»è„","ÇªÇÃëº","ëçêî","àÍåÀåö","í∑âÆåö","ã§ìØèZëÓ","1•2äKåö","3Å`5äK","6äKåöà»è„","ÇªÇÃëº","ëçêî","àÍåÀåö","í∑âÆåö","ã§ìØèZëÓ","1•2äKåö","3Å`5äK","6äKåöà»è„","ÇªÇÃëº","ëçêî","àÍåÀåö","í∑âÆåö","ã§ìØèZëÓ","1•2äKåö","3Å`5äK","6äKåöà»è„","ÇªÇÃëº"
308,"25201","2490","ëÂí√és","ëÂïΩ",2056,651,292,1111,37,1074,-,2,5987,2099,799,3084,92,2992,-,5,2.9119649805,3.2242703533,2.7363013699,2.7758775878,2.4864864865,2.7858472998,-,2.5,3.9499027237,6.1351766513,3.0856164384,2.899189919,3.1891891892,2.8891992551,-,2.5,61.888618677,111.8602150538,38.7773972603,38.703870387,42.027027027,38.5893854749,-,49.5,8121,3994,901,3221,118,3103,-,5,127243,72821,11323,43000,1555,41445,-,99
309,"25201","249001","ëÂí√és","ëÂïΩÇPíöñ⁄",959,328,289,341,4,337,-,1,2771,1077,788,905,8,897,-,1,2.889468196,3.2835365854,2.7266435986,2.6539589443,2,2.6617210682,-,1,3.9624608968,5.9329268293,3.0657439446,2.8357771261,4,2.821958457,-,1,59.6308654849,104.2835365854,38.2871972318,34.9032258065,64,34.5578635015,-,13,3800,1946,886,967,16,951,-,1,57186,34205,11065,11902,256,11646,-,13
310,"25201","249002","ëÂí√és","ëÂïΩÇQíöñ⁄",1097,323,3,770,33,737,-,1,3216,1022,11,2179,84,2095,-,4,2.9316317229,3.1640866873,3.6666666667,2.8298701299,2.5454545455,2.842605156,-,4,3.9389243391,6.3405572755,5,2.9272727273,3.0909090909,2.9199457259,-,4,63.8632634458,119.5541795666,86,40.387012987,39.3636363636,40.434192673,-,86,4321,2048,15,2254,102,2152,-,4,70058,38616,258,31098,1299,29800,-,86
311,"25201","2510","ëÂí√és","êŒéRéõ",927,589,11,327,130,148,49,-,2617,1995,21,601,213,239,149,-,2.8230852211,3.3870967742,1.9090909091,1.8379204893,1.6384615385,1.6148648649,3.0408163265,-,4.9374325782,6.3718166384,3.3636363636,2.4067278287,2.2461538462,2,4.0612244898,-,96.668824164,129.7113752122,50.8181818182,38.6941896024,26.9615384615,36.1756756757,77.4285714286,-,4577,3753,37,787,292,296,199,-,89612,76400,559,12653,3505,5354,3794,-
312,"25201","251001","ëÂí√és","êŒéRéõÇPíöñ⁄",23,23,-,-,-,-,-,-,77,77,-,-,-,-,-,-,3.347826087,3.347826087,-,-,-,-,-,-,6.5217391304,6.5217391304,-,-,-,-,-,-,145.8260869565,145.8260869565,-,-,-,-,-,-,150,150,-,-,-,-,-,-,3354,3354,-,-,-,-,-,-
313,"25201","251002","ëÂí√és","êŒéRéõÇQíöñ⁄",323,290,-,33,33,-,-,-,1014,974,-,40,40,-,-,-,3.1393188854,3.3586206897,-,1.2121212121,1.2121212121,-,-,-,6.0061919505,6.5172413793,-,1.5151515152,1.5151515152,-,-,-,119.7770897833,131.4482758621,-,17.2121212121,17.2121212121,-,-,-,1940,1890,-,50,50,-,-,-,38688,38120,-,568,568,-,-,-
314,"25201","251003","ëÂí√és","êŒéRéõÇRíöñ⁄",301,128,3,170,63,58,49,-,810,427,7,376,119,108,149,-,2.6910299003,3.3359375,2.3333333333,2.2117647059,1.8888888889,1.8620689655,3.0408163265,-,4.4485049834,6.3671875,3,3.0294117647,2.619047619,2.6034482759,4.0612244898,-,83.8504983389,129.34375,39.6666666667,50.3764705882,33.8571428571,45.4655172414,77.4285714286,-,1339,815,9,515,165,151,199,-,25239,16556,119,8564,2133,2637,3794,-
315,"25201","251004","ëÂí√és","êŒéRéõÇSíöñ⁄",164,63,2,99,19,80,-,-,341,207,2,132,31,101,-,-,2.0792682927,3.2857142857,1,1.3333333333,1.6315789474,1.2625,-,-,3.256097561,6.0158730159,3,1.5050505051,2.3157894737,1.3125,-,-,61.5670731707,116.5396825397,28,27.2626262626,25,27.8,-,-,534,379,6,149,44,105,-,-,10097,7342,56,2699,475,2224,-,-
316,"25201","251005","ëÂí√és","êŒéRéõÇTíöñ⁄",116,85,6,25,15,10,-,-,375,310,12,53,23,30,-,-,3.2327586207,3.6470588235,2,2.12,1.5333333333,3,-,-,5.2931034483,6.1058823529,3.6666666667,2.92,2.2,4,-,-,105.4655172414,129.7411764706,64,32.88,21.9333333333,49.3,-,-,614,519,22,73,33,40,-,-,12234,11028,384,822,329,493,-,-
317,"25201","2560","ëÂí√és","ïΩí√",1006,414,6,585,150,435,-,1,2647,1353,13,1277,212,1065,-,4,2.6312127237,3.268115942,2.1666666667,2.1829059829,1.4133333333,2.4482758621,-,4,4.1451292247,6.2270531401,2.3333333333,2.6923076923,1.8066666667,2.9977011494,-,3,77.0825049702,123.5483091787,35.6666666667,44.6957264957,27.2466666667,50.7126436782,-,35,4170,2578,14,1575,271,1304,-,3,77545,51149,214,26147,4087,22060,-,35
318,"25201","256001","ëÂí√és","ïΩí√ÇPíöñ⁄",540,225,1,313,128,185,-,1,1240,725,1,510,181,329,-,4,2.2962962963,3.2222222222,1,1.6293929712,1.4140625,1.7783783784,-,4,3.6222222222,5.9466666667,2,1.9584664537,1.828125,2.0486486486,-,3,67.5537037037,119.12,59,30.6134185304,28.3046875,32.2162162162,-,35,1956,1338,2,613,234,379,-,3,36479,26802,59,9582,3623,5960,-,35
319,"25201","256002","ëÂí√és","ïΩí√ÇQíöñ⁄",466,189,5,272,22,250,-,-,1407,628,12,767,31,736,-,-,3.0193133047,3.3227513228,2.4,2.8198529412,1.4090909091,2.944,-,-,4.7510729614,6.5608465608,2.4,3.5367647059,1.6818181818,3.7,-,-,88.1266094421,128.8201058201,31,60.9007352941,21.0909090909,64.404,-,-,2214,1240,12,962,37,925,-,-,41067,24347,155,16565,464,16101,-,-
320,"25201","2580","ëÂí√és","ê‘îˆí¨",420,331,11,78,36,42,-,-,1354,1153,39,162,57,105,-,-,3.2238095238,3.4833836858,3.5454545455,2.0769230769,1.5833333333,2.5,-,-,5.2285714286,5.9033232628,4,2.5384615385,2.0277777778,2.9761904762,-,-,105.4142857143,122.5196374622,65.3636363636,38.4743589744,24.4722222222,50.4761904762,-,-,2196,1954,44,198,73,125,-,-,44274,40554,719,3001,881,2120,-,-
321,"25201","2590","ëÂí√és","êŒéRÅ@êÁí¨",3,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
322,"25201","2600","ëÂí√és","ìÏãΩ",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
323,"25201","2610","ëÂí√és","êŒéRÅ@ì‡î®í¨",20,20,-,-,-,-,-,-,75,75,-,-,-,-,-,-,3.75,3.75,-,-,-,-,-,-,6.4,6.4,-,-,-,-,-,-,147.45,147.45,-,-,-,-,-,-,128,128,-,-,-,-,-,-,2949,2949,-,-,-,-,-,-
324,"25201","2620","ëÂí√és","êŒéRÅ@äOî®í¨",29,29,-,-,-,-,-,-,121,121,-,-,-,-,-,-,4.1724137931,4.1724137931,-,-,-,-,-,-,7.8275862069,7.8275862069,-,-,-,-,-,-,166.7931034483,166.7931034483,-,-,-,-,-,-,227,227,-,-,-,-,-,-,4837,4837,-,-,-,-,-,-
325,"25201","2630","ëÂí√és","êÁí¨",707,624,16,67,46,21,-,-,2326,2155,47,124,82,42,-,-,3.2899575672,3.453525641,2.9375,1.8507462687,1.7826086957,2,-,-,5.5657708628,5.9551282051,4,2.3134328358,2.0434782609,2.9047619048,-,-,106.8246110325,115.7051282051,70,32.9253731343,28.8695652174,41.8095238095,-,-,3935,3716,64,155,94,61,-,-,75525,72200,1120,2206,1328,878,-,-
326,"25201","263001","ëÂí√és","êÁí¨ÇPíöñ⁄",348,290,3,55,34,21,-,-,1098,972,14,112,70,42,-,-,3.1551724138,3.3517241379,4.6666666667,2.0363636364,2.0588235294,2,-,-,5.3103448276,5.8379310345,4,2.6,2.4117647059,2.9047619048,-,-,98.0201149425,109.9689655172,72.6666666667,36.4,33.0588235294,41.8095238095,-,-,1848,1693,12,143,82,61,-,-,34111,31891,218,2002,1124,878,-,-
327,"25201","263002","ëÂí√és","êÁí¨ÇQíöñ⁄",292,270,10,12,12,-,-,-,996,956,28,12,12,-,-,-,3.4109589041,3.5407407407,2.8,1,1,-,-,-,5.654109589,5.9111111111,4.3,1,1,-,-,-,112.1780821918,117.7148148148,77,17,17,-,-,-,1651,1596,43,12,12,-,-,-,32756,31783,770,204,204,-,-,-
328,"25201","263003","ëÂí√és","êÁí¨ÇRíöñ⁄",57,54,3,-,-,-,-,-,203,198,5,-,-,-,-,-,3.5614035088,3.6666666667,1.6666666667,-,-,-,-,-,6.5087719298,6.7037037037,3,-,-,-,-,-,131.8947368421,136.7777777778,44,-,-,-,-,-,371,362,9,-,-,-,-,-,7518,7386,132,-,-,-,-,-
329,"25201","263004","ëÂí√és","êÁí¨ÇSíöñ⁄",10,10,-,-,-,-,-,-,29,29,-,-,-,-,-,-,2.9,2.9,-,-,-,-,-,-,6.5,6.5,-,-,-,-,-,-,114.1,114.1,-,-,-,-,-,-,65,65,-,-,-,-,-,-,1141,1141,-,-,-,-,-,-
330,"25201","2670","ëÂí√és","ìÏãΩ",1890,1513,47,329,54,104,171,1,6071,5065,122,882,123,303,456,2,3.2121693122,3.3476536682,2.5957446809,2.6808510638,2.2777777778,2.9134615385,2.6666666667,2,5.7047619048,6.2128222075,3.4468085106,3.6778115502,2.4259259259,3.5961538462,4.1228070175,10,113.4111111111,127.2762723067,51.8085106383,57.8814589666,33.2962962963,56.5,66.485380117,300,10782,9400,162,1210,131,374,705,10,214347,192569,2435,19043,1798,5876,11369,300
331,"25201","267001","ëÂí√és","ìÏãΩÇPíöñ⁄",330,203,15,112,46,66,-,-,1058,723,41,294,114,180,-,-,3.2060606061,3.5615763547,2.7333333333,2.625,2.4782608696,2.7272727273,-,-,4.903030303,6,4.0666666667,3.0267857143,2.5652173913,3.3484848485,-,-,94.7515151515,124.5862068966,52,46.4017857143,36.8913043478,53.0303030303,-,-,1618,1218,61,339,118,221,-,-,31268,25291,780,5197,1697,3500,-,-
332,"25201","267002","ëÂí√és","ìÏãΩÇQíöñ⁄",647,625,-,22,-,22,-,-,2082,2004,-,78,-,78,-,-,3.2179289026,3.2064,-,3.5454545455,-,3.5454545455,-,-,6.258114374,6.336,-,4.0454545455,-,4.0454545455,-,-,129.4204018547,131.584,-,67.9090909091,-,67.9090909091,-,-,4049,3960,-,89,-,89,-,-,83735,82240,-,1494,-,1494,-,-
333,"25201","267003","ëÂí√és","ìÏãΩÇRíöñ⁄",54,22,32,-,-,-,-,-,170,89,81,-,-,-,-,-,3.1481481481,4.0454545455,2.53125,-,-,-,-,-,4.5555555556,6.5909090909,3.15625,-,-,-,-,-,84.8888888889,133.1363636364,51.71875,-,-,-,-,-,246,145,101,-,-,-,-,-,4584,2929,1655,-,-,-,-,-
334,"25201","267004","ëÂí√és","ìÏãΩÇSíöñ⁄",419,418,-,-,-,-,-,1,1408,1406,-,-,-,-,-,2,3.3603818616,3.3636363636,-,-,-,-,-,2,5.9618138425,5.95215311,-,-,-,-,-,10,119.0668257757,118.6339712919,-,-,-,-,-,300,2498,2488,-,-,-,-,-,10,49889,49589,-,-,-,-,-,300
335,"25201","267005","ëÂí√és","ìÏãΩÇTíöñ⁄",366,171,-,195,8,16,171,-,1112,602,-,510,9,45,456,-,3.0382513661,3.5204678363,-,2.6153846154,1.125,2.8125,2.6666666667,-,5.2677595628,6.701754386,-,4.0102564103,1.625,4,4.1228070175,-,98.8907103825,139.432748538,-,63.3384615385,12.625,55.0625,66.485380117,-,1928,1146,-,782,13,64,705,-,36194,23843,-,12351,101,881,11369,-
336,"25201","267006","ëÂí√és","ìÏãΩÇUíöñ⁄",74,74,-,-,-,-,-,-,241,241,-,-,-,-,-,-,3.2567567568,3.2567567568,-,-,-,-,-,-,5.9864864865,5.9864864865,-,-,-,-,-,-,117.2702702703,117.2702702703,-,-,-,-,-,-,443,443,-,-,-,-,-,-,8678,8678,-,-,-,-,-,-
337,"25201","2730","ëÂí√és","ëÂêŒÅ@ë\ë©í¨",45,45,-,-,-,-,-,-,187,187,-,-,-,-,-,-,4.1555555556,4.1555555556,-,-,-,-,-,-,7.7777777778,7.7777777778,-,-,-,-,-,-,175.2222222222,175.2222222222,-,-,-,-,-,-,350,350,-,-,-,-,-,-,7885,7885,-,-,-,-,-,-
338,"25201","2740","ëÂí√és","ëÂêŒÅ@è¨ìcå¥í¨",47,47,-,-,-,-,-,-,173,173,-,-,-,-,-,-,3.6808510638,3.6808510638,-,-,-,-,-,-,7.0425531915,7.0425531915,-,-,-,-,-,-,150.8085106383,150.8085106383,-,-,-,-,-,-,331,331,-,-,-,-,-,-,7088,7088,-,-,-,-,-,-
339,"25201","2750","ëÂí√és","ëÂêŒÅ@ó≥ñÂí¨",90,90,-,-,-,-,-,-,364,364,-,-,-,-,-,-,4.0444444444,4.0444444444,-,-,-,-,-,-,7.4555555556,7.4555555556,-,-,-,-,-,-,157.4111111111,157.4111111111,-,-,-,-,-,-,671,671,-,-,-,-,-,-,14167,14167,-,-,-,-,-,-
340,"25201","2760","ëÂí√és","ëÂêŒÅ@óÑí¨",74,74,-,-,-,-,-,-,276,276,-,-,-,-,-,-,3.7297297297,3.7297297297,-,-,-,-,-,-,6.8648648649,6.8648648649,-,-,-,-,-,-,137.6351351351,137.6351351351,-,-,-,-,-,-,508,508,-,-,-,-,-,-,10185,10185,-,-,-,-,-,-
341,"25201","2770","ëÂí√és","ëÂêŒÅ@íÜí¨",120,87,14,19,-,19,-,-,412,348,41,23,-,23,-,-,3.4333333333,4,2.9285714286,1.2105263158,-,1.2105263158,-,-,5.65,6.6551724138,4.2857142857,2.0526315789,-,2.0526315789,-,-,109.3833333333,135.5632183908,58,27.3684210526,-,27.3684210526,-,-,678,579,60,39,-,39,-,-,13126,11794,812,520,-,520,-,-
342,"25201","2780","ëÂí√és","ëÂêŒÅ@ìåí¨",690,690,-,-,-,-,-,-,2671,2671,-,-,-,-,-,-,3.8710144928,3.8710144928,-,-,-,-,-,-,5.9115942029,5.9115942029,-,-,-,-,-,-,132.8231884058,132.8231884058,-,-,-,-,-,-,4079,4079,-,-,-,-,-,-,91648,91648,-,-,-,-,-,-
343,"25201","2790","ëÂí√és","ëÂêŒÅ@ïxêÏí¨",57,55,-,2,2,-,-,-,198,191,-,7,7,-,-,-,3.4736842105,3.4727272727,-,3.5,3.5,-,-,-,6.1754385965,6.2181818182,-,5,5,-,-,-,122.6140350877,124.6727272727,-,66,66,-,-,-,352,342,-,10,10,-,-,-,6989,6857,-,132,132,-,-,-
344,"25201","2800","ëÂí√és","âHåI",158,158,-,-,-,-,-,-,618,618,-,-,-,-,-,-,3.9113924051,3.9113924051,-,-,-,-,-,-,7.1455696203,7.1455696203,-,-,-,-,-,-,136.5759493671,136.5759493671,-,-,-,-,-,-,1129,1129,-,-,-,-,-,-,21579,21579,-,-,-,-,-,-
345,"25201","280001","ëÂí√és","âHåIÇPíöñ⁄",63,63,-,-,-,-,-,-,226,226,-,-,-,-,-,-,3.5873015873,3.5873015873,-,-,-,-,-,-,5.8888888889,5.8888888889,-,-,-,-,-,-,116.0476190476,116.0476190476,-,-,-,-,-,-,371,371,-,-,-,-,-,-,7311,7311,-,-,-,-,-,-
346,"25201","280002","ëÂí√és","âHåIÇQíöñ⁄",16,16,-,-,-,-,-,-,48,48,-,-,-,-,-,-,3,3,-,-,-,-,-,-,6.75,6.75,-,-,-,-,-,-,128.25,128.25,-,-,-,-,-,-,108,108,-,-,-,-,-,-,2052,2052,-,-,-,-,-,-
347,"25201","280003","ëÂí√és","âHåIÇRíöñ⁄",79,79,-,-,-,-,-,-,344,344,-,-,-,-,-,-,4.3544303797,4.3544303797,-,-,-,-,-,-,8.2278481013,8.2278481013,-,-,-,-,-,-,154.6329113924,154.6329113924,-,-,-,-,-,-,650,650,-,-,-,-,-,-,12216,12216,-,-,-,-,-,-
348,"25201","2810","ëÂí√és","êX",62,62,-,-,-,-,-,-,275,275,-,-,-,-,-,-,4.435483871,4.435483871,-,-,-,-,-,-,8.2903225806,8.2903225806,-,-,-,-,-,-,172.1129032258,172.1129032258,-,-,-,-,-,-,514,514,-,-,-,-,-,-,10671,10671,-,-,-,-,-,-
349,"25201","281001","ëÂí√és","êXÇPíöñ⁄",6,6,-,-,-,-,-,-,32,32,-,-,-,-,-,-,5.3333333333,5.3333333333,-,-,-,-,-,-,8.1666666667,8.1666666667,-,-,-,-,-,-,146.3333333333,146.3333333333,-,-,-,-,-,-,49,49,-,-,-,-,-,-,878,878,-,-,-,-,-,-
350,"25201","281002","ëÂí√és","êXÇQíöñ⁄",16,16,-,-,-,-,-,-,76,76,-,-,-,-,-,-,4.75,4.75,-,-,-,-,-,-,8.6875,8.6875,-,-,-,-,-,-,166.0625,166.0625,-,-,-,-,-,-,139,139,-,-,-,-,-,-,2657,2657,-,-,-,-,-,-
351,"25201","281003","ëÂí√és","êXÇRíöñ⁄",40,40,-,-,-,-,-,-,167,167,-,-,-,-,-,-,4.175,4.175,-,-,-,-,-,-,8.15,8.15,-,-,-,-,-,-,178.4,178.4,-,-,-,-,-,-,326,326,-,-,-,-,-,-,7136,7136,-,-,-,-,-,-
352,"25201","2820","ëÂí√és","é}",319,300,6,13,3,10,-,-,1130,1089,22,19,7,12,-,-,3.5423197492,3.63,3.6666666667,1.4615384615,2.3333333333,1.2,-,-,5.9310344828,6.08,5,2.9230769231,3,2.9,-,-,116.5517241379,120.5433333333,87,38.0769230769,29.6666666667,40.6,-,-,1892,1824,30,38,9,29,-,-,37180,36163,522,495,89,406,-,-
353,"25201","282000","ëÂí√és","é}",66,66,-,-,-,-,-,-,255,255,-,-,-,-,-,-,3.8636363636,3.8636363636,-,-,-,-,-,-,5.6212121212,5.6212121212,-,-,-,-,-,-,109.0606060606,109.0606060606,-,-,-,-,-,-,371,371,-,-,-,-,-,-,7198,7198,-,-,-,-,-,-
354,"25201","282001","ëÂí√és","é}ÇPíöñ⁄",38,37,1,-,-,-,-,-,132,130,2,-,-,-,-,-,3.4736842105,3.5135135135,2,-,-,-,-,-,6.4473684211,6.4324324324,7,-,-,-,-,-,132.8947368421,133.972972973,92,-,-,-,-,-,245,238,7,-,-,-,-,-,5050,4957,92,-,-,-,-,-
355,"25201","282002","ëÂí√és","é}ÇQíöñ⁄",30,30,-,-,-,-,-,-,119,119,-,-,-,-,-,-,3.9666666667,3.9666666667,-,-,-,-,-,-,7.5,7.5,-,-,-,-,-,-,145.3,145.3,-,-,-,-,-,-,225,225,-,-,-,-,-,-,4359,4359,-,-,-,-,-,-
356,"25201","282003","ëÂí√és","é}ÇRíöñ⁄",169,151,5,13,3,10,-,-,562,523,20,19,7,12,-,-,3.325443787,3.4635761589,4,1.4615384615,2.3333333333,1.2,-,-,5.5798816568,5.8410596026,4.6,2.9230769231,3,2.9,-,-,110.3905325444,117.4304635762,85.8,38.0769230769,29.6666666667,40.6,-,-,943,882,23,38,9,29,-,-,18656,17732,429,495,89,406,-,-
357,"25201","282004","ëÂí√és","é}ÇSíöñ⁄",16,16,-,-,-,-,-,-,62,62,-,-,-,-,-,-,3.875,3.875,-,-,-,-,-,-,6.75,6.75,-,-,-,-,-,-,119.8125,119.8125,-,-,-,-,-,-,108,108,-,-,-,-,-,-,1917,1917,-,-,-,-,-,-
358,"25201","2830","ëÂí√és","ó¢",999,997,2,-,-,-,-,-,3788,3778,10,-,-,-,-,-,3.7917917918,3.7893681043,5,-,-,-,-,-,5.8178178178,5.8184553661,5.5,-,-,-,-,-,114.5435435435,114.6569709127,58,-,-,-,-,-,5812,5801,11,-,-,-,-,-,114429,114313,116,-,-,-,-,-
359,"25201","283000","ëÂí√és","ó¢",121,121,-,-,-,-,-,-,471,471,-,-,-,-,-,-,3.8925619835,3.8925619835,-,-,-,-,-,-,5.6033057851,5.6033057851,-,-,-,-,-,-,118.3884297521,118.3884297521,-,-,-,-,-,-,678,678,-,-,-,-,-,-,14325,14325,-,-,-,-,-,-
360,"25201","283001","ëÂí√és","ó¢ÇPíöñ⁄",49,49,-,-,-,-,-,-,190,190,-,-,-,-,-,-,3.8775510204,3.8775510204,-,-,-,-,-,-,6.693877551,6.693877551,-,-,-,-,-,-,122.8367346939,122.8367346939,-,-,-,-,-,-,328,328,-,-,-,-,-,-,6019,6019,-,-,-,-,-,-
361,"25201","283002","ëÂí√és","ó¢ÇQíöñ⁄",4,4,-,-,-,-,-,-,13,13,-,-,-,-,-,-,3.25,3.25,-,-,-,-,-,-,7.5,7.5,-,-,-,-,-,-,184.75,184.75,-,-,-,-,-,-,30,30,-,-,-,-,-,-,739,739,-,-,-,-,-,-
362,"25201","283003","ëÂí√és","ó¢ÇRíöñ⁄",138,138,-,-,-,-,-,-,538,538,-,-,-,-,-,-,3.8985507246,3.8985507246,-,-,-,-,-,-,6.9347826087,6.9347826087,-,-,-,-,-,-,136.7753623188,136.7753623188,-,-,-,-,-,-,957,957,-,-,-,-,-,-,18875,18875,-,-,-,-,-,-
363,"25201","283004","ëÂí√és","ó¢ÇSíöñ⁄",6,4,2,-,-,-,-,-,20,10,10,-,-,-,-,-,3.3333333333,2.5,5,-,-,-,-,-,6.5,7,5.5,-,-,-,-,-,134.8333333333,173.25,58,-,-,-,-,-,39,28,11,-,-,-,-,-,809,693,116,-,-,-,-,-
364,"25201","283005","ëÂí√és","ó¢ÇTíöñ⁄",244,244,-,-,-,-,-,-,894,894,-,-,-,-,-,-,3.6639344262,3.6639344262,-,-,-,-,-,-,5.6270491803,5.6270491803,-,-,-,-,-,-,104.8975409836,104.8975409836,-,-,-,-,-,-,1373,1373,-,-,-,-,-,-,25595,25595,-,-,-,-,-,-
365,"25201","283006","ëÂí√és","ó¢ÇUíöñ⁄",311,311,-,-,-,-,-,-,1163,1163,-,-,-,-,-,-,3.7395498392,3.7395498392,-,-,-,-,-,-,5.4823151125,5.4823151125,-,-,-,-,-,-,107.7266881029,107.7266881029,-,-,-,-,-,-,1705,1705,-,-,-,-,-,-,33503,33503,-,-,-,-,-,-
366,"25201","283007","ëÂí√és","ó¢ÇVíöñ⁄",126,126,-,-,-,-,-,-,499,499,-,-,-,-,-,-,3.9603174603,3.9603174603,-,-,-,-,-,-,5.5714285714,5.5714285714,-,-,-,-,-,-,115.5793650794,115.5793650794,-,-,-,-,-,-,702,702,-,-,-,-,-,-,14563,14563,-,-,-,-,-,-
367,"25201","2840","ëÂí√és","êŒãè",93,88,-,5,5,-,-,-,317,311,-,6,6,-,-,-,3.4086021505,3.5340909091,-,1.2,1.2,-,-,-,5.935483871,6.1931818182,-,1.4,1.4,-,-,-,110.9247311828,116.25,-,17.2,17.2,-,-,-,552,545,-,7,7,-,-,-,10316,10230,-,86,86,-,-,-
368,"25201","284001","ëÂí√és","êŒãèÇPíöñ⁄",44,39,-,5,5,-,-,-,156,150,-,6,6,-,-,-,3.5454545455,3.8461538462,-,1.2,1.2,-,-,-,6.5,7.1538461538,-,1.4,1.4,-,-,-,117.6363636364,130.5128205128,-,17.2,17.2,-,-,-,286,279,-,7,7,-,-,-,5176,5090,-,86,86,-,-,-
369,"25201","284002","ëÂí√és","êŒãèÇQíöñ⁄",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
370,"25201","284003","ëÂí√és","êŒãèÇRíöñ⁄",49,49,-,-,-,-,-,-,161,161,-,-,-,-,-,-,3.2857142857,3.2857142857,-,-,-,-,-,-,5.4285714286,5.4285714286,-,-,-,-,-,-,104.8979591837,104.8979591837,-,-,-,-,-,-,266,266,-,-,-,-,-,-,5140,5140,-,-,-,-,-,-
371,"25201","2850","ëÂí√és","àÓí√",731,636,71,24,5,19,-,-,2421,2168,200,53,8,45,-,-,3.3119015048,3.4088050314,2.8169014085,2.2083333333,1.6,2.3684210526,-,-,5.3461012312,5.6493710692,3.5774647887,2.5416666667,2,2.6842105263,-,-,102.0164158687,109.9827044025,46.7183098592,54.5416666667,29,61.2105263158,-,-,3908,3593,254,61,10,51,-,-,74574,69949,3317,1309,145,1163,-,-
372,"25201","285001","ëÂí√és","àÓí√ÇPíöñ⁄",259,200,38,21,5,16,-,-,846,686,110,50,8,42,-,-,3.2664092664,3.43,2.8947368421,2.380952381,1.6,2.625,-,-,5.2239382239,5.77,3.7105263158,2.7619047619,2,3,-,-,97.5173745174,110.645,49.4473684211,59.4761904762,29,69,-,-,1353,1154,141,58,10,48,-,-,25257,22129,1879,1249,145,1104,-,-
373,"25201","285002","ëÂí√és","àÓí√ÇQíöñ⁄",232,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
374,"25201","285003","ëÂí√és","àÓí√ÇRíöñ⁄",239,236,-,3,-,3,-,-,808,805,-,3,-,3,-,-,3.3807531381,3.4110169492,-,1,-,1,-,-,5.8033472803,5.8644067797,-,1,-,1,-,-,118.5983263598,119.8559322034,-,19.6666666667,-,19.6666666667,-,-,1387,1384,-,3,-,3,-,-,28345,28286,-,59,-,59,-,-
375,"25201","285004","ëÂí√és","àÓí√ÇSíöñ⁄",1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
376,"25201","2860","ëÂí√és","çïí√",499,458,4,37,16,21,-,-,1694,1610,11,73,16,57,-,-,3.3947895792,3.5152838428,2.75,1.972972973,1,2.7142857143,-,-,5.7795591182,6.0545851528,3.75,2.5945945946,1,3.8095238095,-,-,118.5470941884,125.923580786,49.75,34.7027027027,12.75,51.4285714286,-,-,2884,2773,15,96,16,80,-,-,59155,57673,199,1284,204,1080,-,-
