3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
4,"","","","","àÍî ê¢ë—êî","","","","","","","","","àÍî ê¢ë—êlàı","","","","","","","","","1ê¢ë—ìñÇΩÇËêlàı","","","","","","","","","1ê¢ë—ìñÇΩÇËé∫êî","","","","","","","","","1ê¢ë—ìñÇΩÇËâÑÇ◊ñ êœ(áu)","","","","","","","","","ëçé∫êî","","","","","","","","","ëçâÑÇ◊ñ êœ(áu)","","","","","","","",""
5,"ésãÊí¨ë∫ÉRÅ[Éh","í¨íöéöÉRÅ[Éh","ésãÊí¨ë∫","í¨íöéö","ëçêî","èZëÓÇ…èZÇﬁàÍî ê¢ë—","éÂê¢ë—","éùÇøâ∆","åˆâc•åˆíc•åˆé–ÇÃéÿâ∆","ñØâcÇÃéÿâ∆","ããó^èZëÓ","ä‘éÿÇË","èZëÓà»äOÇ…èZÇﬁàÍî ê¢ë—","ëçêî","èZëÓÇ…èZÇﬁàÍî ê¢ë—","éÂê¢ë—","éùÇøâ∆","åˆâc•åˆíc•åˆé–ÇÃéÿâ∆","ñØâcÇÃéÿâ∆","ããó^èZëÓ","ä‘éÿÇË","èZëÓà»äOÇ…èZÇﬁàÍî ê¢ë—","ëçêî","èZëÓÇ…èZÇﬁàÍî ê¢ë—","éÂê¢ë—","éùÇøâ∆","åˆâc•åˆíc•åˆé–ÇÃéÿâ∆","ñØâcÇÃéÿâ∆","ããó^èZëÓ","ä‘éÿÇË","èZëÓà»äOÇ…èZÇﬁàÍî ê¢ë—","ëçêî","èZëÓÇ…èZÇﬁàÍî ê¢ë—","éÂê¢ë—","éùÇøâ∆","åˆâc•åˆíc•åˆé–ÇÃéÿâ∆","ñØâcÇÃéÿâ∆","ããó^èZëÓ","ä‘éÿÇË","èZëÓà»äOÇ…èZÇﬁàÍî ê¢ë—","ëçêî","èZëÓÇ…èZÇﬁàÍî ê¢ë—","éÂê¢ë—","éùÇøâ∆","åˆâc•åˆíc•åˆé–ÇÃéÿâ∆","ñØâcÇÃéÿâ∆","ããó^èZëÓ","ä‘éÿÇË","èZëÓà»äOÇ…èZÇﬁàÍî ê¢ë—","ëçêî","èZëÓÇ…èZÇﬁàÍî ê¢ë—","éÂê¢ë—","éùÇøâ∆","åˆâc•åˆíc•åˆé–ÇÃéÿâ∆","ñØâcÇÃéÿâ∆","ããó^èZëÓ","ä‘éÿÇË","èZëÓà»äOÇ…èZÇﬁàÍî ê¢ë—","ëçêî","èZëÓÇ…èZÇﬁàÍî ê¢ë—","éÂê¢ë—","éùÇøâ∆","åˆâc•åˆíc•åˆé–ÇÃéÿâ∆","ñØâcÇÃéÿâ∆","ããó^èZëÓ","ä‘éÿÇË","èZëÓà»äOÇ…èZÇﬁàÍî ê¢ë—"
305,"25201","245001","ëÂí√és","çëï™ÇPíöñ⁄",1317,1317,1305,954,-,299,52,12,-,4040,4040,4009,3096,-,751,162,31,-,3.0675778284,3.0675778284,3.0720306513,3.2452830189,-,2.5117056856,3.1153846154,2.5833333333,-,-,4.8534548216,4.8727969349,5.4234800839,-,3.2608695652,4.0384615385,2.75,-,-,87.5952923311,87.8436781609,102.0041928721,-,45.9063545151,69.1923076923,60.5833333333,-,-,6392,6359,5174,-,975,210,33,-,-,115363,114636,97312,-,13726,3598,727,-
306,"25201","245002","ëÂí√és","çëï™ÇQíöñ⁄",653,569,559,483,-,72,4,10,84,1887,1803,1774,1635,-,127,12,29,84,2.8897396631,3.1687170475,3.1735241503,3.3850931677,-,1.7638888889,3,2.9,1,-,5.2917398946,5.3327370304,5.7950310559,-,2.2638888889,4.75,3,-,-,100.4850615114,101.1073345259,111.2505175983,-,33.8194444444,87.5,65.7,-,-,3011,2981,2799,-,163,19,30,-,-,57176,56519,53734,-,2435,350,657,-
307,"25201","2470","ëÂí√és","êŒéRÅ@éõï”í¨",11,11,11,5,-,6,-,-,-,32,32,32,18,-,14,-,-,-,2.9090909091,2.9090909091,2.9090909091,3.6,-,2.3333333333,-,-,-,-,4.5454545455,4.5454545455,6.2,-,3.1666666667,-,-,-,-,95.8181818182,95.8181818182,140.4,-,58.6666666667,-,-,-,-,50,50,31,-,19,-,-,-,-,1054,1054,702,-,352,-,-,-
308,"25201","2490","ëÂí√és","ëÂïΩ",2094,2070,2056,612,1311,46,87,14,24,6039,6015,5987,1977,3621,138,251,28,24,2.8839541547,2.9057971014,2.9119649805,3.2303921569,2.76201373,3,2.8850574713,2,1,-,3.9347826087,3.9499027237,6.2385620915,2.9160945843,3.8043478261,3.5057471264,1.7142857143,-,-,61.6560386473,61.888618677,114.2075163399,38.1800152555,62.8043478261,50.632183908,27.5,-,-,8145,8121,3818,3823,175,305,24,-,-,127628,127243,69895,50054,2889,4405,385,-
309,"25201","249001","ëÂí√és","ëÂïΩÇPíöñ⁄",988,964,959,302,573,20,64,5,24,2803,2779,2771,994,1525,69,183,8,24,2.8370445344,2.882780083,2.889468196,3.2913907285,2.6614310646,3.45,2.859375,1.6,1,-,3.9491701245,3.9624608968,6.0231788079,2.9127399651,4.8,3.375,1.4,-,-,59.3993775934,59.6308654849,106.2814569536,35.294938918,84,49.75,15.2,-,-,3807,3800,1819,1669,96,216,7,-,-,57261,57186,32097,20224,1680,3184,76,-
310,"25201","249002","ëÂí√és","ëÂïΩÇQíöñ⁄",1106,1106,1097,310,738,26,23,9,-,3236,3236,3216,983,2096,69,68,20,-,2.9258589512,2.9258589512,2.9316317229,3.1709677419,2.8401084011,2.6538461538,2.9565217391,2.2222222222,-,-,3.9222423146,3.9389243391,6.4483870968,2.918699187,3.0384615385,3.8695652174,1.8888888889,-,-,63.622965642,63.8632634458,121.9258064516,40.4200542005,46.5384615385,53.0869565217,34.3333333333,-,-,4338,4321,1999,2154,79,89,17,-,-,70367,70058,37797,29830,1210,1221,309,-
311,"25201","2510","ëÂí√és","êŒéRéõ",1180,946,927,591,19,253,64,19,234,2885,2651,2617,2003,49,442,123,34,234,2.4449152542,2.8023255814,2.8230852211,3.3891708968,2.5789473684,1.7470355731,1.921875,1.7894736842,1,-,4.8847780127,4.9374325782,6.3434856176,3.5789473684,2.4150197628,2.328125,2.3157894737,-,-,95.4598308668,96.668824164,128.9221658206,79.7894736842,35.4782608696,45.75,36.4736842105,-,-,4621,4577,3749,68,611,149,44,-,-,90305,89612,76193,1516,8976,2928,693,-
312,"25201","251001","ëÂí√és","êŒéRéõÇPíöñ⁄",23,23,23,22,-,-,1,-,-,77,77,77,73,-,-,4,-,-,3.347826087,3.347826087,3.347826087,3.3181818182,-,-,4,-,-,-,6.5217391304,6.5217391304,6.6818181818,-,-,3,-,-,-,145.8260869565,145.8260869565,150.2272727273,-,-,50,-,-,-,150,150,147,-,-,3,-,-,-,3354,3354,3305,-,-,50,-,-
313,"25201","251002","ëÂí√és","êŒéRéõÇQíöñ⁄",531,330,323,274,-,44,5,7,201,1228,1027,1014,926,-,72,16,13,201,2.3126177024,3.1121212121,3.1393188854,3.3795620438,-,1.6363636364,3.2,1.8571428571,1,-,5.9242424242,6.0061919505,6.6094890511,-,2.25,6,2.1428571429,-,-,117.9484848485,119.7770897833,132.5912408759,-,37.8409090909,138.6,33.4285714286,-,-,1955,1940,1811,-,99,30,15,-,-,38923,38688,36330,-,1665,693,234,-
314,"25201","251003","ëÂí√és","êŒéRéõÇRíöñ⁄",312,304,301,147,19,115,20,3,8,824,816,810,488,49,217,56,6,8,2.641025641,2.6842105263,2.6910299003,3.3197278912,2.5789473684,1.8869565217,2.8,2,1,-,4.4210526316,4.4485049834,6.1020408163,3.5789473684,2.652173913,3.45,1.6666666667,-,-,83.2434210526,83.8504983389,124.2925170068,79.7894736842,37.0695652174,59.45,22.3333333333,-,-,1344,1339,897,68,305,69,5,-,-,25306,25239,18271,1516,4263,1189,67,-
315,"25201","251004","ëÂí√és","êŒéRéõÇSíöñ⁄",186,168,164,60,-,67,37,4,18,363,345,341,201,-,97,43,4,18,1.9516129032,2.0535714286,2.0792682927,3.35,-,1.447761194,1.1621621622,1,1,-,3.2202380952,3.256097561,6.15,-,1.8208955224,1.1621621622,1.75,-,-,60.8095238095,61.5670731707,119.5833333333,-,29.4776119403,25.5945945946,29.75,-,-,541,534,369,-,122,43,7,-,-,10216,10097,7175,-,1975,947,119,-
316,"25201","251005","ëÂí√és","êŒéRéõÇTíöñ⁄",128,121,116,88,-,27,1,5,7,393,386,375,315,-,56,4,11,7,3.0703125,3.1900826446,3.2327586207,3.5795454545,-,2.0740740741,4,2.2,1,-,5.2148760331,5.2931034483,5.9659090909,-,3.1481481481,4,3.4,-,-,103.3636363636,105.4655172414,126.2727272727,-,39.7407407407,50,54.6,-,-,631,614,525,-,85,4,17,-,-,12507,12234,11112,-,1073,50,273,-
317,"25201","2560","ëÂí√és","ïΩí√",1058,1041,1006,589,-,360,57,35,17,2723,2702,2647,1930,-,590,127,55,21,2.5737240076,2.595581172,2.6312127237,3.2767402377,-,1.6388888889,2.2280701754,1.5714285714,1.2352941176,-,4.0576368876,4.1451292247,5.6179966044,-,1.9722222222,2.649122807,1.5428571429,-,-,75.3400576369,77.0825049702,108.6706281834,-,30.2972222222,46.1578947368,25.2571428571,-,-,4224,4170,3309,-,710,151,54,-,-,78429,77545,64007,-,10907,2631,884,-
318,"25201","256001","ëÂí√és","ïΩí√ÇPíöñ⁄",567,567,540,212,-,293,35,27,-,1279,1279,1240,680,-,498,62,39,-,2.2557319224,2.2557319224,2.2962962963,3.2075471698,-,1.6996587031,1.7714285714,1.4444444444,-,-,3.5132275132,3.6222222222,6.0330188679,-,2.0580204778,2.1142857143,1.3333333333,-,-,65.3439153439,67.5537037037,121.7924528302,-,32.2764505119,34.3142857143,21.1481481481,-,-,1992,1956,1279,-,603,74,36,-,-,37050,36479,25820,-,9457,1201,571,-
319,"25201","256002","ëÂí√és","ïΩí√ÇQíöñ⁄",491,474,466,377,-,67,22,8,17,1444,1423,1407,1250,-,92,65,16,21,2.9409368635,3.0021097046,3.0193133047,3.3156498674,-,1.3731343284,2.9545454545,2,1.2352941176,-,4.7088607595,4.7510729614,5.3846153846,-,1.5970149254,3.5,2.25,-,-,87.2995780591,88.1266094421,101.2917771883,-,21.6417910448,65,39.125,-,-,2232,2214,2030,-,107,77,18,-,-,41380,41067,38187,-,1450,1430,313,-
320,"25201","2580","ëÂí√és","ê‘îˆí¨",425,425,420,322,-,93,5,5,-,1359,1359,1354,1130,-,209,15,5,-,3.1976470588,3.1976470588,3.2238095238,3.5093167702,-,2.247311828,3,1,-,-,5.1788235294,5.2285714286,5.9720496894,-,2.6989247312,4.4,1,-,-,104.3105882353,105.4142857143,123.5124223602,-,43.3225806452,94.8,11.6,-,-,2201,2196,1923,-,251,22,5,-,-,44332,44274,39771,-,4029,474,58,-
321,"25201","2590","ëÂí√és","êŒéRÅ@êÁí¨",9,3,3,3,-,-,-,-,6,13,7,7,7,-,-,-,-,6,1.4444444444,2.3333333333,2.3333333333,2.3333333333,-,-,-,-,1,-,7.3333333333,7.3333333333,7.3333333333,-,-,-,-,-,-,193,193,193,-,-,-,-,-,-,22,22,22,-,-,-,-,-,-,579,579,579,-,-,-,-,-
322,"25201","2600","ëÂí√és","ìÏãΩ",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
323,"25201","2610","ëÂí√és","êŒéRÅ@ì‡î®í¨",23,20,20,20,-,-,-,-,3,79,75,75,75,-,-,-,-,4,3.4347826087,3.75,3.75,3.75,-,-,-,-,1.3333333333,-,6.4,6.4,6.4,-,-,-,-,-,-,147.45,147.45,147.45,-,-,-,-,-,-,128,128,128,-,-,-,-,-,-,2949,2949,2949,-,-,-,-,-
324,"25201","2620","ëÂí√és","êŒéRÅ@äOî®í¨",29,29,29,27,-,1,1,-,-,121,121,121,114,-,3,4,-,-,4.1724137931,4.1724137931,4.1724137931,4.2222222222,-,3,4,-,-,-,7.8275862069,7.8275862069,8.2222222222,-,3,2,-,-,-,166.7931034483,166.7931034483,173.8888888889,-,83,59,-,-,-,227,227,222,-,3,2,-,-,-,4837,4837,4695,-,83,59,-,-
325,"25201","2630","ëÂí√és","êÁí¨",723,723,707,601,-,89,17,16,-,2357,2357,2326,2081,-,186,59,31,-,3.2600276625,3.2600276625,3.2899575672,3.462562396,-,2.0898876404,3.4705882353,1.9375,-,-,5.4882434302,5.5657708628,5.9833610649,-,2.8988764045,4.7647058824,2.0625,-,-,105.3679114799,106.8246110325,116.9866888519,-,44.5730337079,73.4705882353,41,-,-,3968,3935,3596,-,258,81,33,-,-,76181,75525,70309,-,3967,1249,656,-
326,"25201","263001","ëÂí√és","êÁí¨ÇPíöñ⁄",355,355,348,274,-,64,10,7,-,1113,1113,1098,923,-,138,37,15,-,3.1352112676,3.1352112676,3.1551724138,3.3686131387,-,2.15625,3.7,2.1428571429,-,-,5.2478873239,5.3103448276,5.901459854,-,2.890625,4.6,2.1428571429,-,-,96.8084507042,98.0201149425,111.8613138686,-,43.5,67.7,36.5714285714,-,-,1863,1848,1617,-,185,46,15,-,-,34367,34111,30650,-,2784,677,256,-
327,"25201","263002","ëÂí√és","êÁí¨ÇQíöñ⁄",301,301,292,266,-,20,6,9,-,1012,1012,996,935,-,41,20,16,-,3.3621262458,3.3621262458,3.4109589041,3.515037594,-,2.05,3.3333333333,1.7777777778,-,-,5.5448504983,5.654109589,5.8796992481,-,2.85,5,2,-,-,110.1528239203,112.1780821918,117.5827067669,-,48.3,85.5,44.4444444444,-,-,1669,1651,1564,-,57,30,18,-,-,33156,32756,31277,-,966,513,400,-
328,"25201","263003","ëÂí√és","êÁí¨ÇRíöñ⁄",57,57,57,52,-,5,-,-,-,203,203,203,196,-,7,-,-,-,3.5614035088,3.5614035088,3.5614035088,3.7692307692,-,1.4,-,-,-,-,6.5087719298,6.5087719298,6.8269230769,-,3.2,-,-,-,-,131.8947368421,131.8947368421,140.4038461538,-,43.4,-,-,-,-,371,371,355,-,16,-,-,-,-,7518,7518,7301,-,217,-,-,-
329,"25201","263004","ëÂí√és","êÁí¨ÇSíöñ⁄",10,10,10,9,-,-,1,-,-,29,29,29,27,-,-,2,-,-,2.9,2.9,2.9,3,-,-,2,-,-,-,6.5,6.5,6.6666666667,-,-,5,-,-,-,114.1,114.1,120.1111111111,-,-,59,-,-,-,65,65,60,-,-,5,-,-,-,1141,1141,1081,-,-,59,-,-
330,"25201","2670","ëÂí√és","ìÏãΩ",1996,1909,1890,1646,28,154,62,19,87,6201,6106,6071,5392,66,420,193,35,95,3.1067134269,3.1985332635,3.2121693122,3.2758201701,2.3571428571,2.7272727273,3.1129032258,1.8421052632,1.091954023,-,5.6673651126,5.7047619048,6.0194410693,3.1785714286,3.461038961,4.064516129,1.9473684211,-,-,112.6595075956,113.4111111111,121.5595382746,49.8214285714,54.7207792208,71.5967741935,37.8947368421,-,-,10819,10782,9908,89,533,252,37,-,-,215067,214347,200087,1395,8427,4439,720,-
331,"25201","267001","ëÂí√és","ìÏãΩÇPíöñ⁄",418,335,330,200,-,90,40,5,83,1148,1063,1058,707,-,236,115,5,85,2.7464114833,3.1731343284,3.2060606061,3.535,-,2.6222222222,2.875,1,1.0240963855,-,4.8507462687,4.903030303,6.02,-,2.9888888889,3.625,1.4,-,-,93.6925373134,94.7515151515,123.915,-,44.9111111111,61.1,24,-,-,1625,1618,1204,-,269,145,7,-,-,31387,31268,24783,-,4042,2444,120,-
332,"25201","267002","ëÂí√és","ìÏãΩÇQíöñ⁄",652,652,647,606,-,29,12,5,-,2095,2095,2082,1940,-,99,43,13,-,3.213190184,3.213190184,3.2179289026,3.201320132,-,3.4137931034,3.5833333333,2.6,-,-,6.2285276074,6.258114374,6.3481848185,-,4.6551724138,5.5833333333,2.4,-,-,128.7990797546,129.4204018547,132.2376237624,-,81.0689655172,104,48.4,-,-,4061,4049,3847,-,135,67,12,-,-,83977,83735,80136,-,2351,1248,242,-
333,"25201","267003","ëÂí√és","ìÏãΩÇRíöñ⁄",54,54,54,21,28,-,5,-,-,170,170,170,85,66,-,19,-,-,3.1481481481,3.1481481481,3.1481481481,4.0476190476,2.3571428571,-,3.8,-,-,-,4.5555555556,4.5555555556,6.7142857143,3.1785714286,-,3.2,-,-,-,84.8888888889,84.8888888889,136.380952381,49.8214285714,-,65,-,-,-,246,246,141,89,-,16,-,-,-,4584,4584,2864,1395,-,325,-,-
334,"25201","267004","ëÂí√és","ìÏãΩÇSíöñ⁄",426,425,419,406,-,9,4,6,1,1428,1422,1408,1366,-,27,15,14,6,3.3521126761,3.3458823529,3.3603818616,3.3645320197,-,3,3.75,2.3333333333,6,-,5.9058823529,5.9618138425,6.0024630542,-,4.5555555556,5,2,-,-,117.8894117647,119.0668257757,119.8719211823,-,99.8888888889,80.75,35.5,-,-,2510,2498,2437,-,41,20,12,-,-,50103,49889,48668,-,899,323,213,-
335,"25201","267005","ëÂí√és","ìÏãΩÇTíöñ⁄",369,369,366,341,-,24,1,3,-,1115,1115,1112,1057,-,54,1,3,-,3.0216802168,3.0216802168,3.0382513661,3.0997067449,-,2.25,1,1,-,-,5.2411924119,5.2677595628,5.4164222874,-,3.2083333333,4,2,-,-,98.4796747967,98.8907103825,102.9677419355,-,40.9166666667,100,48.3333333333,-,-,1934,1928,1847,-,77,4,6,-,-,36339,36194,35112,-,982,100,145,-
336,"25201","267006","ëÂí√és","ìÏãΩÇUíöñ⁄",77,74,74,72,-,2,-,-,3,245,241,241,237,-,4,-,-,4,3.1818181818,3.2567567568,3.2567567568,3.2916666667,-,2,-,-,1.3333333333,-,5.9864864865,5.9864864865,6,-,5.5,-,-,-,-,117.2702702703,117.2702702703,118.4027777778,-,76.5,-,-,-,-,443,443,432,-,11,-,-,-,-,8678,8678,8525,-,153,-,-,-
337,"25201","2730","ëÂí√és","ëÂêŒÅ@ë\ë©í¨",99,45,45,40,-,4,1,-,54,249,187,187,174,-,10,3,-,62,2.5151515152,4.1555555556,4.1555555556,4.35,-,2.5,3,-,1.1481481481,-,7.7777777778,7.7777777778,8.325,-,3.25,4,-,-,-,175.2222222222,175.2222222222,188.375,-,70.25,69,-,-,-,350,350,333,-,13,4,-,-,-,7885,7885,7535,-,281,69,-,-
338,"25201","2740","ëÂí√és","ëÂêŒÅ@è¨ìcå¥í¨",47,47,47,45,-,1,1,-,-,173,173,173,168,-,1,4,-,-,3.6808510638,3.6808510638,3.6808510638,3.7333333333,-,1,4,-,-,-,7.0425531915,7.0425531915,7.1555555556,-,3,6,-,-,-,150.8085106383,150.8085106383,152.8888888889,-,132,76,-,-,-,331,331,322,-,3,6,-,-,-,7088,7088,6880,-,132,76,-,-
339,"25201","2750","ëÂí√és","ëÂêŒÅ@ó≥ñÂí¨",90,90,90,88,-,2,-,-,-,364,364,364,361,-,3,-,-,-,4.0444444444,4.0444444444,4.0444444444,4.1022727273,-,1.5,-,-,-,-,7.4555555556,7.4555555556,7.5113636364,-,5,-,-,-,-,157.4111111111,157.4111111111,157.6136363636,-,148.5,-,-,-,-,671,671,661,-,10,-,-,-,-,14167,14167,13870,-,297,-,-,-
340,"25201","2760","ëÂí√és","ëÂêŒÅ@óÑí¨",76,76,74,70,-,4,-,2,-,282,282,276,263,-,13,-,6,-,3.7105263158,3.7105263158,3.7297297297,3.7571428571,-,3.25,-,3,-,-,6.7368421053,6.8648648649,6.9428571429,-,5.5,-,2,-,-,135.0657894737,137.6351351351,140.3714285714,-,89.75,-,40,-,-,512,508,486,-,22,-,4,-,-,10265,10185,9826,-,359,-,80,-
341,"25201","2770","ëÂí√és","ëÂêŒÅ@íÜí¨",120,120,120,85,13,2,20,-,-,412,412,412,342,37,6,27,-,-,3.4333333333,3.4333333333,3.4333333333,4.0235294118,2.8461538462,3,1.35,-,-,-,5.65,5.65,6.7294117647,4,4.5,2.25,-,-,-,109.3833333333,109.3833333333,137.6352941176,54,58,30.45,-,-,-,678,678,572,52,9,45,-,-,-,13126,13126,11699,702,116,609,-,-
342,"25201","2780","ëÂí√és","ëÂêŒÅ@ìåí¨",711,694,690,674,-,8,8,4,17,2699,2682,2671,2620,-,28,23,11,17,3.7960618847,3.8645533141,3.8710144928,3.8872403561,-,3.5,2.875,2.75,1,-,5.8919308357,5.9115942029,5.9451038576,-,4.25,4.75,2.5,-,-,132.4538904899,132.8231884058,133.1127596439,-,101.125,140.25,68.75,-,-,4089,4079,4007,-,34,38,10,-,-,91923,91648,89718,-,809,1122,275,-
343,"25201","2790","ëÂí√és","ëÂêŒÅ@ïxêÏí¨",76,63,57,56,-,-,1,6,13,225,212,198,195,-,-,3,14,13,2.9605263158,3.3650793651,3.4736842105,3.4821428571,-,-,3,2.3333333333,1,-,5.8095238095,6.1754385965,6.2142857143,-,-,4,2.3333333333,-,-,113.9206349206,122.6140350877,123.8571428571,-,-,53,31.3333333333,-,-,366,352,348,-,-,4,14,-,-,7177,6989,6936,-,-,53,188,-
344,"25201","2800","ëÂí√és","âHåI",165,159,158,154,-,4,-,1,6,628,622,618,606,-,12,-,4,6,3.8060606061,3.9119496855,3.9113924051,3.9350649351,-,3,-,4,1,-,7.1194968553,7.1455696203,7.1948051948,-,5.25,-,3,-,-,136.0314465409,136.5759493671,138.012987013,-,81,-,50,-,-,1132,1129,1108,-,21,-,3,-,-,21629,21579,21254,-,324,-,50,-
345,"25201","280001","ëÂí√és","âHåIÇPíöñ⁄",63,63,63,62,-,1,-,-,-,226,226,226,222,-,4,-,-,-,3.5873015873,3.5873015873,3.5873015873,3.5806451613,-,4,-,-,-,-,5.8888888889,5.8888888889,5.9032258065,-,5,-,-,-,-,116.0476190476,116.0476190476,116.3225806452,-,99,-,-,-,-,371,371,366,-,5,-,-,-,-,7311,7311,7212,-,99,-,-,-
346,"25201","280002","ëÂí√és","âHåIÇQíöñ⁄",22,16,16,14,-,2,-,-,6,54,48,48,42,-,6,-,-,6,2.4545454545,3,3,3,-,3,-,-,1,-,6.75,6.75,7.1428571429,-,4,-,-,-,-,128.25,128.25,138.7142857143,-,55,-,-,-,-,108,108,100,-,8,-,-,-,-,2052,2052,1942,-,110,-,-,-
347,"25201","280003","ëÂí√és","âHåIÇRíöñ⁄",80,80,79,78,-,1,-,1,-,348,348,344,342,-,2,-,4,-,4.35,4.35,4.3544303797,4.3846153846,-,2,-,4,-,-,8.1625,8.2278481013,8.2307692308,-,8,-,3,-,-,153.325,154.6329113924,155.1282051282,-,116,-,50,-,-,653,650,642,-,8,-,3,-,-,12266,12216,12100,-,116,-,50,-
348,"25201","2810","ëÂí√és","êX",62,62,62,61,-,1,-,-,-,275,275,275,271,-,4,-,-,-,4.435483871,4.435483871,4.435483871,4.4426229508,-,4,-,-,-,-,8.2903225806,8.2903225806,8.3606557377,-,4,-,-,-,-,172.1129032258,172.1129032258,173.9508196721,-,59,-,-,-,-,514,514,510,-,4,-,-,-,-,10671,10671,10611,-,59,-,-,-
349,"25201","281001","ëÂí√és","êXÇPíöñ⁄",6,6,6,6,-,-,-,-,-,32,32,32,32,-,-,-,-,-,5.3333333333,5.3333333333,5.3333333333,5.3333333333,-,-,-,-,-,-,8.1666666667,8.1666666667,8.1666666667,-,-,-,-,-,-,146.3333333333,146.3333333333,146.3333333333,-,-,-,-,-,-,49,49,49,-,-,-,-,-,-,878,878,878,-,-,-,-,-
350,"25201","281002","ëÂí√és","êXÇQíöñ⁄",16,16,16,16,-,-,-,-,-,76,76,76,76,-,-,-,-,-,4.75,4.75,4.75,4.75,-,-,-,-,-,-,8.6875,8.6875,8.6875,-,-,-,-,-,-,166.0625,166.0625,166.0625,-,-,-,-,-,-,139,139,139,-,-,-,-,-,-,2657,2657,2657,-,-,-,-,-
351,"25201","281003","ëÂí√és","êXÇRíöñ⁄",40,40,40,39,-,1,-,-,-,167,167,167,163,-,4,-,-,-,4.175,4.175,4.175,4.1794871795,-,4,-,-,-,-,8.15,8.15,8.2564102564,-,4,-,-,-,-,178.4,178.4,181.4615384615,-,59,-,-,-,-,326,326,322,-,4,-,-,-,-,7136,7136,7077,-,59,-,-,-
352,"25201","2820","ëÂí√és","é}",330,327,319,296,-,8,15,8,3,1154,1151,1130,1083,-,19,28,21,3,3.496969697,3.5198776758,3.5423197492,3.6587837838,-,2.375,1.8666666667,2.625,1,-,5.8470948012,5.9310344828,6.1283783784,-,3.875,3.1333333333,2.5,-,-,114.8623853211,116.5517241379,121.7567567568,-,63,42.4,47.5,-,-,1912,1892,1814,-,31,47,20,-,-,37560,37180,36040,-,504,636,380,-
353,"25201","282000","ëÂí√és","é}",66,66,66,65,-,1,-,-,-,255,255,255,254,-,1,-,-,-,3.8636363636,3.8636363636,3.8636363636,3.9076923077,-,1,-,-,-,-,5.6212121212,5.6212121212,5.6769230769,-,2,-,-,-,-,109.0606060606,109.0606060606,110.2307692308,-,33,-,-,-,-,371,371,369,-,2,-,-,-,-,7198,7198,7165,-,33,-,-,-
354,"25201","282001","ëÂí√és","é}ÇPíöñ⁄",41,41,38,38,-,-,-,3,-,140,140,132,132,-,-,-,8,-,3.4146341463,3.4146341463,3.4736842105,3.4736842105,-,-,-,2.6666666667,-,-,6.1219512195,6.4473684211,6.4473684211,-,-,-,2,-,-,127.3658536585,132.8947368421,132.8947368421,-,-,-,57.3333333333,-,-,251,245,245,-,-,-,6,-,-,5222,5050,5050,-,-,-,172,-
355,"25201","282002","ëÂí√és","é}ÇQíöñ⁄",30,30,30,30,-,-,-,-,-,119,119,119,119,-,-,-,-,-,3.9666666667,3.9666666667,3.9666666667,3.9666666667,-,-,-,-,-,-,7.5,7.5,7.5,-,-,-,-,-,-,145.3,145.3,145.3,-,-,-,-,-,-,225,225,225,-,-,-,-,-,-,4359,4359,4359,-,-,-,-,-
356,"25201","282003","ëÂí√és","é}ÇRíöñ⁄",177,174,169,148,-,7,14,5,3,578,575,562,520,-,18,24,13,3,3.2655367232,3.3045977011,3.325443787,3.5135135135,-,2.5714285714,1.7142857143,2.6,1,-,5.5,5.5798816568,5.8918918919,-,4.1428571429,3,2.8,-,-,108.4195402299,110.3905325444,119.2905405405,-,67.2857142857,37.8571428571,41.6,-,-,957,943,872,-,29,42,14,-,-,18865,18656,17655,-,471,530,208,-
357,"25201","282004","ëÂí√és","é}ÇSíöñ⁄",16,16,16,15,-,-,1,-,-,62,62,62,58,-,-,4,-,-,3.875,3.875,3.875,3.8666666667,-,-,4,-,-,-,6.75,6.75,6.8666666667,-,-,5,-,-,-,119.8125,119.8125,120.7333333333,-,-,106,-,-,-,108,108,103,-,-,5,-,-,-,1917,1917,1811,-,-,106,-,-
358,"25201","2830","ëÂí√és","ó¢",1008,1008,999,988,-,4,7,9,-,3811,3811,3788,3748,-,19,21,23,-,3.7807539683,3.7807539683,3.7917917918,3.7935222672,-,4.75,3,2.5555555556,-,-,5.7857142857,5.8178178178,5.8157894737,-,7,5.4285714286,2.2222222222,-,-,113.8541666667,114.5435435435,114.6265182186,-,93.5,114.7142857143,37.3333333333,-,-,5832,5812,5746,-,28,38,20,-,-,114765,114429,113251,-,374,803,336,-
359,"25201","283000","ëÂí√és","ó¢",121,121,121,121,-,-,-,-,-,471,471,471,471,-,-,-,-,-,3.8925619835,3.8925619835,3.8925619835,3.8925619835,-,-,-,-,-,-,5.6033057851,5.6033057851,5.6033057851,-,-,-,-,-,-,118.3884297521,118.3884297521,118.3884297521,-,-,-,-,-,-,678,678,678,-,-,-,-,-,-,14325,14325,14325,-,-,-,-,-
