1,"ïΩê¨17îNçëê®í≤ç∏Å@è¨ínàÊèWåvÅ@Åiëçñ±è»ìùåvã«Åj"
2,"ëÊ6ï\Å@ê¢ë—ÇÃâ∆ë∞óﬁå^Åi6ãÊï™Åjï àÍî ê¢ë—êîÅCàÍî ê¢ë—êlàıÅCêeë∞êlàıãyÇ—1ê¢ë—ìñÇΩÇËêeë∞êlàıÅi6çŒñ¢ñûÅE18çŒñ¢ñûÅE65çŒà»è„êeë∞ÇÃÇ¢ÇÈàÍî ê¢ë—êîãyÇ—3ê¢ë„ê¢ë—Å|ì¡åfÅj"
3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1216,"25204","1470","","","","ãﬂç]î™î¶és","ç]ì™í¨",482,1499,1495,3.101659751,71,158,183,58,405,1420,1418,3.5012345679,71,158,162,37,310,943,943,3.0419354839,58,113,78,34,98,196,196,2,-,-,46,33,180,675,675,3.75,51,100,20,-,95,477,475,5,13,45,84,3,2,4,2,1,-,-,-,-,75,75,75,1,-,-,21,21,75,410,408,5.44,13,45,69,-
1217,"25204","1480","","","","ãﬂç]î™î¶és","è\â§í¨",218,721,720,3.3027522936,34,85,86,22,183,685,685,3.7431693989,34,85,75,11,118,362,362,3.0677966102,23,43,21,10,40,80,80,2,-,-,14,10,68,258,258,3.7941176471,22,41,4,-,65,323,323,4.9692307692,11,42,54,1,1,2,1,1,-,-,-,-,34,34,34,1,-,-,11,11,57,299,299,5.2456140351,11,42,50,-
1218,"25204","1490","","","","ãﬂç]î™î¶és","è¨ìcí¨",164,624,623,3.7987804878,24,53,102,17,152,612,611,4.0197368421,24,53,95,10,72,213,213,2.9583333333,7,18,24,9,20,40,40,2,-,-,12,9,41,145,145,3.5365853659,5,15,10,-,80,399,398,4.975,17,35,71,1,-,-,-,-,-,-,-,-,12,12,12,1,-,-,7,7,64,345,345,5.390625,17,35,55,-
1219,"25204","1500","","","","ãﬂç]î™î¶és","ñÏë∫í¨",324,1280,1276,3.9382716049,52,124,202,39,298,1254,1250,4.1946308725,52,124,186,23,144,426,425,2.9513888889,15,36,58,22,41,82,82,2,-,-,28,22,70,265,265,3.7857142857,13,32,13,-,154,828,825,5.3571428571,37,88,128,1,-,-,-,-,-,-,-,-,26,26,26,1,-,-,16,16,134,762,759,5.6641791045,37,88,113,-
1220,"25204","1510","","","","ãﬂç]î™î¶és","ç≤îgç]í¨",51,202,202,3.9607843137,6,17,31,7,46,197,197,4.2826086957,6,17,28,4,22,65,65,2.9545454545,1,4,6,3,9,18,18,2,-,-,4,3,12,45,45,3.75,1,4,1,-,24,132,132,5.5,5,13,22,1,-,-,-,-,-,-,-,-,5,5,5,1,-,-,3,3,20,121,121,6.05,5,13,19,-
1221,"25204","1520","","","","ãﬂç]î™î¶és","êÖåsí¨",10,27,27,2.7,1,3,7,2,7,24,24,3.4285714286,1,3,5,-,4,10,10,2.5,-,1,2,-,2,4,4,2,-,-,1,-,1,4,4,4,-,1,-,-,3,14,14,4.6666666667,1,2,3,-,-,-,-,-,-,-,-,-,3,3,3,1,-,-,2,2,2,10,10,5,1,2,2,-
1222,"25204","1530","","","","ãﬂç]î™î¶és","ä€ÇÃì‡í¨",447,1364,1362,3.0469798658,35,134,96,30,394,1310,1309,3.3223350254,35,134,83,17,354,1121,1120,3.1638418079,30,115,49,16,97,195,194,2,-,-,30,16,228,849,849,3.7236842105,30,104,16,-,40,189,189,4.725,5,19,34,1,1,2,1,1,-,-,-,-,52,52,52,1,-,-,13,13,33,169,169,5.1212121212,5,19,30,-
1223,"25204","1540","","","","ãﬂç]î™î¶és","ïêç≤í¨",260,747,746,2.8692307692,29,64,119,46,206,693,692,3.359223301,29,64,93,20,154,438,437,2.8376623377,22,40,48,19,46,92,92,2,-,-,22,19,68,243,242,3.5588235294,18,31,12,-,52,255,255,4.9038461538,7,24,45,1,-,-,-,-,-,-,-,-,54,54,54,1,-,-,26,26,46,236,236,5.1304347826,7,23,40,-
1224,"25204","1550","","","","ãﬂç]î™î¶és","í∑åıéõí¨",154,484,484,3.1428571429,16,38,88,27,132,462,462,3.5,16,38,78,17,82,225,225,2.743902439,6,12,34,15,23,46,46,2,-,-,16,15,40,134,134,3.35,6,11,11,-,50,237,237,4.74,10,26,44,2,-,-,-,-,-,-,-,-,22,22,22,1,-,-,10,10,39,202,202,5.1794871795,10,26,35,-
1225,"25204","1560","","","","ãﬂç]î™î¶és","êºèhí¨",35,126,126,3.6,4,13,24,7,26,117,117,4.5,4,13,19,2,12,34,34,2.8333333333,1,3,5,2,4,8,8,2,-,-,3,2,6,22,22,3.6666666667,1,3,-,-,14,83,83,5.9285714286,3,10,14,-,-,-,-,-,-,-,-,-,9,9,9,1,-,-,5,5,14,83,83,5.9285714286,3,10,14,-
1226,"25204","1570","","","","ãﬂç]î™î¶és","ñÏìcí¨",30,135,135,4.5,4,12,23,2,30,135,135,4.5,4,12,23,2,9,26,26,2.8888888889,-,1,3,2,4,8,8,2,-,-,2,2,5,18,18,3.6,-,1,1,-,21,109,109,5.1904761905,4,11,20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,19,102,102,5.3684210526,4,11,18,-
1227,"25204","1580","","","","ãﬂç]î™î¶és","å‰èäì‡í¨",44,179,179,4.0681818182,2,15,35,3,42,177,177,4.2142857143,2,15,35,3,9,28,28,3.1111111111,-,1,5,2,2,4,4,2,-,-,2,2,6,22,22,3.6666666667,-,1,2,-,33,149,149,4.5151515152,2,14,30,1,-,-,-,-,-,-,-,-,2,2,2,1,-,-,-,-,23,114,114,4.9565217391,2,14,22,-
1228,"25204","1590","","","","ãﬂç]î™î¶és","óFíËí¨",89,290,290,3.2584269663,10,23,45,7,75,276,276,3.68,10,23,42,4,50,148,148,2.96,9,12,19,4,16,32,32,2,-,-,6,4,27,99,99,3.6666666667,9,12,7,-,25,128,128,5.12,1,11,23,-,-,-,-,-,-,-,-,-,14,14,14,1,-,-,3,3,21,115,115,5.4761904762,1,11,20,-
1229,"25204","1600","","","","ãﬂç]î™î¶és","êºê∂óàí¨",248,890,890,3.5887096774,28,82,153,37,219,861,861,3.9315068493,28,82,133,17,118,360,360,3.0508474576,12,30,43,16,34,68,68,2,-,-,21,15,62,240,240,3.8709677419,11,28,10,-,101,501,501,4.9603960396,16,52,90,1,-,-,-,-,-,-,-,-,29,29,29,1,-,-,20,20,81,432,432,5.3333333333,16,52,72,-
1230,"25204","1610","","","","ãﬂç]î™î¶és","ññçLí¨",540,1317,1309,2.4240740741,47,130,215,122,368,1140,1137,3.089673913,47,130,133,41,315,927,925,2.9365079365,39,107,102,37,91,182,182,2,-,-,53,37,142,542,542,3.8169014085,34,75,20,-,53,213,212,4,8,23,31,4,5,10,5,1,-,-,1,-,167,167,167,1,-,-,81,81,27,135,134,4.962962963,7,22,16,-
1231,"25206","","","","","ëêí√és","ëçêî",49429,119692,119355,2.4146755953,5539,12077,11233,3985,30121,100134,100047,3.3215032701,5539,12051,9526,2290,25299,76914,76846,3.0375113641,4671,9656,5512,2223,7656,15320,15312,2,-,-,3155,2200,14792,54579,54557,3.6882774473,4493,8825,1484,-,4822,23220,23201,4.8114890087,868,2395,4014,67,247,497,247,1,-,-,12,-,19061,19061,19061,1,-,26,1695,1695,3769,19903,19890,5.2772618732,844,2330,3271,-
1232,"25206","0010","","","","ëêí√és","înèÍí¨",227,662,658,2.8986784141,29,69,75,17,161,592,592,3.6770186335,29,69,67,9,112,357,357,3.1875,18,46,29,7,23,46,46,2,-,-,10,7,73,271,271,3.7123287671,17,44,11,-,49,235,235,4.7959183673,11,23,38,2,4,8,4,1,-,-,-,-,62,62,62,1,-,-,8,8,34,187,187,5.5,10,22,29,-
1233,"25206","0020","","","","ëêí√és","éRéõí¨",385,927,922,2.3948051948,50,99,87,16,191,729,728,3.8115183246,50,98,84,13,134,430,429,3.2014925373,42,65,33,12,28,57,56,2,-,-,15,12,96,349,349,3.6354166667,42,65,11,-,57,299,299,5.2456140351,8,33,51,1,3,7,3,1,-,-,-,-,191,191,191,1,-,1,3,3,49,275,275,5.612244898,8,33,45,-
1234,"25206","0030","","","","ëêí√és","â™ñ{í¨",573,1205,1203,2.0994764398,52,125,82,29,233,863,863,3.7038626609,52,125,70,17,186,632,632,3.3978494624,43,99,31,17,38,76,76,2,-,-,18,17,135,523,523,3.8740740741,43,91,10,-,47,231,231,4.914893617,9,26,39,-,2,4,2,1,-,-,-,-,338,338,338,1,-,-,12,12,39,209,209,5.358974359,9,26,33,-
1235,"25206","0040","","","","ëêí√és","ê¬íní¨",1876,4534,4529,2.4141791045,226,505,355,110,1097,3750,3750,3.418413856,226,505,321,77,918,2868,2868,3.1241830065,193,402,177,73,258,516,516,2,-,-,106,73,553,2089,2089,3.7775768535,186,368,41,-,179,882,882,4.9273743017,33,103,144,4,5,10,5,1,-,-,1,-,774,774,774,1,-,-,33,33,152,795,795,5.2302631579,33,102,123,-
1236,"25206","0050","","","","ëêí√és","í«ï™í¨",2053,5167,5148,2.5075499269,330,626,336,100,1318,4419,4413,3.3482549317,330,626,293,57,1153,3642,3636,3.1535125759,292,532,165,56,308,618,616,2,-,-,93,55,737,2749,2745,3.7245590231,285,496,44,-,165,777,777,4.7090909091,38,94,128,1,13,26,13,1,-,-,-,-,722,722,722,1,-,-,43,43,137,694,694,5.0656934307,38,93,113,-
1237,"25206","005000","","","","ëêí√és","í«ï™í¨",1591,4227,4215,2.6492771842,237,494,311,95,1102,3732,3726,3.3811252269,237,494,268,52,952,3014,3008,3.1596638655,203,409,151,51,257,516,514,2,-,-,86,50,603,2263,2259,3.7462686567,198,379,41,-,150,718,718,4.7866666667,34,85,117,1,6,12,6,1,-,-,-,-,483,483,483,1,-,-,43,43,127,649,649,5.1102362205,34,84,105,-
1238,"25206","005001","","","","ëêí√és","í«ï™í¨",160,242,241,1.50625,19,25,5,1,41,122,122,2.9756097561,19,25,5,1,39,115,115,2.9487179487,19,23,4,1,11,22,22,2,-,-,1,1,25,86,86,3.44,19,22,1,-,2,7,7,3.5,-,2,1,-,1,2,1,1,-,-,-,-,118,118,118,1,-,-,-,-,2,7,7,3.5,-,2,1,-
1239,"25206","005002","","","","ëêí√és","í«ï™í¨",302,698,692,2.2913907285,74,107,20,4,175,565,565,3.2285714286,74,107,20,4,162,513,513,3.1666666667,70,100,10,4,40,80,80,2,-,-,6,4,109,400,400,3.6697247706,68,95,2,-,13,52,52,4,4,7,10,-,6,12,6,1,-,-,-,-,121,121,121,1,-,-,-,-,8,38,38,4.75,4,7,7,-
1240,"25206","0100","","","","ëêí√és","é·ëê",947,2686,2685,2.8352692714,51,232,221,104,793,2532,2531,3.1916771753,51,232,195,78,736,2289,2288,3.1086956522,43,211,143,78,220,440,440,2,-,-,99,78,454,1691,1690,3.7224669604,41,194,30,-,57,243,243,4.2631578947,8,21,52,-,-,-,-,-,-,-,-,-,154,154,154,1,-,-,26,26,41,193,193,4.7073170732,8,20,39,-
1241,"25206","010001","","","","ëêí√és","é·ëêÇPíöñ⁄",204,439,439,2.1519607843,5,28,29,11,102,337,337,3.3039215686,5,28,24,6,93,299,299,3.2150537634,3,25,17,6,20,40,40,2,-,-,9,6,61,227,227,3.7213114754,3,25,4,-,9,38,38,4.2222222222,2,3,7,-,-,-,-,-,-,-,-,-,102,102,102,1,-,-,5,5,6,28,28,4.6666666667,2,3,5,-
1242,"25206","010002","","","","ëêí√és","é·ëêÇQíöñ⁄",115,350,350,3.0434782609,7,33,27,13,106,341,341,3.2169811321,7,33,22,8,103,327,327,3.1747572816,7,32,19,8,29,58,58,2,-,-,12,8,68,253,253,3.7205882353,7,27,7,-,3,14,14,4.6666666667,-,1,3,-,-,-,-,-,-,-,-,-,9,9,9,1,-,-,5,5,3,14,14,4.6666666667,-,1,3,-
1243,"25206","010003","","","","ëêí√és","é·ëêÇRíöñ⁄",102,299,299,2.931372549,7,30,25,14,95,292,292,3.0736842105,7,30,23,12,89,271,271,3.0449438202,6,28,18,12,25,50,50,2,-,-,14,12,58,206,206,3.5517241379,5,24,3,-,6,21,21,3.5,1,2,5,-,-,-,-,-,-,-,-,-,7,7,7,1,-,-,2,2,3,12,12,4,1,1,3,-
1244,"25206","010004","","","","ëêí√és","é·ëêÇSíöñ⁄",109,323,322,2.9541284404,7,29,30,15,104,318,317,3.0480769231,7,29,28,13,94,284,283,3.0106382979,7,27,19,13,36,72,72,2,-,-,15,13,53,198,197,3.7169811321,6,26,3,-,10,34,34,3.4,-,2,9,-,-,-,-,-,-,-,-,-,5,5,5,1,-,-,2,2,5,21,21,4.2,-,2,5,-
1245,"25206","010005","","","","ëêí√és","é·ëêÇTíöñ⁄",90,248,248,2.7555555556,6,19,23,13,79,237,237,3,6,19,21,11,77,228,228,2.961038961,6,19,19,11,32,64,64,2,-,-,13,11,40,151,151,3.775,6,18,4,-,2,9,9,4.5,-,-,2,-,-,-,-,-,-,-,-,-,11,11,11,1,-,-,2,2,1,4,4,4,-,-,1,-
1246,"25206","010006","","","","ëêí√és","é·ëêÇUíöñ⁄",140,431,431,3.0785714286,8,33,44,19,133,424,424,3.1879699248,8,33,40,15,121,365,365,3.0165289256,5,27,28,15,37,74,74,2,-,-,21,15,72,266,266,3.6944444444,5,26,4,-,12,59,59,4.9166666667,3,6,12,-,-,-,-,-,-,-,-,-,7,7,7,1,-,-,4,4,10,52,52,5.2,3,6,10,-
1247,"25206","010007","","","","ëêí√és","é·ëêÇVíöñ⁄",99,307,307,3.101010101,4,28,26,8,93,301,301,3.2365591398,4,28,24,6,84,265,265,3.1547619048,3,26,15,6,25,50,50,2,-,-,8,6,50,192,192,3.84,3,24,5,-,9,36,36,4,1,2,9,-,-,-,-,-,-,-,-,-,6,6,6,1,-,-,2,2,7,30,30,4.2857142857,1,2,7,-
1248,"25206","010008","","","","ëêí√és","é·ëêÇWíöñ⁄",88,289,289,3.2840909091,7,32,17,11,81,282,282,3.4814814815,7,32,13,7,75,250,250,3.3333333333,6,27,8,7,16,32,32,2,-,-,7,7,52,198,198,3.8076923077,6,24,-,-,6,32,32,5.3333333333,1,5,5,-,-,-,-,-,-,-,-,-,7,7,7,1,-,-,4,4,6,32,32,5.3333333333,1,5,5,-
1249,"25206","0140","","","","ëêí√és","ìåëêí√",953,2362,2351,2.4669464848,126,262,218,99,644,2043,2042,3.1708074534,126,262,173,54,579,1752,1751,3.02417962,115,226,125,54,191,382,382,2,-,-,76,53,329,1227,1226,3.726443769,113,205,32,-,65,291,291,4.4769230769,11,36,48,-,10,20,10,1,-,-,-,-,299,299,299,1,-,-,45,45,46,227,227,4.9347826087,11,33,37,-
1250,"25206","014001","","","","ëêí√és","ìåëêí√ÇPíöñ⁄",320,743,738,2.30625,27,68,99,53,197,615,615,3.1218274112,27,68,76,30,171,492,492,2.8771929825,18,50,57,30,71,142,142,2,-,-,37,29,85,316,316,3.7176470588,18,48,12,-,26,123,123,4.7307692308,9,18,19,-,5,10,5,1,-,-,-,-,118,118,118,1,-,-,23,23,20,105,105,5.25,9,17,15,-
1251,"25206","014002","","","","ëêí√és","ìåëêí√ÇQíöñ⁄",293,808,806,2.7508532423,61,101,57,22,232,745,745,3.2112068966,61,101,45,10,211,663,663,3.1421800948,59,94,30,10,62,124,124,2,-,-,19,10,129,486,486,3.7674418605,58,83,9,-,21,82,82,3.9047619048,2,7,15,-,2,4,2,1,-,-,-,-,59,59,59,1,-,-,12,12,14,60,60,4.2857142857,2,7,11,-
1252,"25206","014003","çáéZínàÊÇ†ÇË","","014004","ëêí√és","ìåëêí√ÇRíöñ⁄",340,811,807,2.3735294118,38,93,62,24,215,683,682,3.1720930233,38,93,52,14,197,597,596,3.0253807107,38,82,38,14,58,116,116,2,-,-,20,14,115,425,424,3.6869565217,37,74,11,-,18,86,86,4.7777777778,-,11,14,-,3,6,3,1,-,-,-,-,122,122,122,1,-,-,10,10,12,62,62,5.1666666667,-,9,11,-
1253,"25206","014004","îÈìΩínàÊ","014003","","ëêí√és","ìåëêí√ÇSíöñ⁄",X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1254,"25206","0180","","","","ëêí√és","ëêí√",1570,4143,4128,2.6292993631,154,405,623,284,1104,3674,3662,3.3170289855,154,405,488,149,874,2592,2587,2.9599542334,116,302,286,144,289,578,578,2,-,-,168,141,467,1716,1715,3.6723768737,110,274,63,-,230,1082,1075,4.6739130435,38,103,202,5,3,6,3,1,-,-,-,-,463,463,463,1,-,-,135,135,177,916,912,5.1525423729,35,99,161,-
1255,"25206","018001","","","","ëêí√és","ëêí√ÇPíöñ⁄",387,996,990,2.5581395349,35,89,163,86,258,866,861,3.3372093023,35,89,122,45,200,592,587,2.935,23,66,74,42,70,140,140,2,-,-,51,42,103,380,379,3.6796116505,23,58,12,-,58,274,274,4.724137931,12,23,48,3,1,2,1,1,-,-,-,-,128,128,128,1,-,-,41,41,44,229,229,5.2045454545,10,21,38,-
1256,"25206","018002","","","","ëêí√és","ëêí√ÇQíöñ⁄",495,1365,1362,2.7515151515,57,145,198,93,396,1266,1263,3.1893939394,57,145,153,48,338,992,992,2.9349112426,51,122,96,47,119,238,238,2,-,-,57,44,180,662,662,3.6777777778,49,115,20,-,58,274,271,4.6724137931,6,23,57,1,-,-,-,-,-,-,-,-,99,99,99,1,-,-,45,45,44,231,228,5.1818181818,6,23,43,-
1257,"25206","018003","","","","ëêí√és","ëêí√ÇRíöñ⁄",333,883,879,2.6396396396,30,79,165,67,228,778,774,3.3947368421,30,79,134,36,151,437,437,2.8940397351,17,42,69,35,51,102,102,2,-,-,37,35,77,279,279,3.6233766234,15,38,18,-,77,341,337,4.3766233766,13,37,65,1,-,-,-,-,-,-,-,-,105,105,105,1,-,-,31,31,58,282,281,4.8448275862,12,35,53,-
1258,"25206","018004","","","","ëêí√és","ëêí√ÇSíöñ⁄",355,899,897,2.5267605634,32,92,97,38,222,764,764,3.4414414414,32,92,79,20,185,571,571,3.0864864865,25,72,47,20,49,98,98,2,-,-,23,20,107,395,395,3.691588785,23,63,13,-,37,193,193,5.2162162162,7,20,32,-,2,4,2,1,-,-,-,-,131,131,131,1,-,-,18,18,31,174,174,5.6129032258,7,20,27,-
1259,"25206","0220","","","","ëêí√és","êºëêí√",359,934,930,2.5905292479,40,87,119,52,272,844,843,3.0992647059,40,87,96,29,237,697,696,2.9367088608,35,72,70,28,66,132,132,2,-,-,37,28,131,460,460,3.5114503817,32,61,22,-,35,147,147,4.2,5,15,26,1,3,6,3,1,-,-,-,-,84,84,84,1,-,-,23,23,22,107,107,4.8636363636,5,14,17,-
1260,"25206","022001","","","","ëêí√és","êºëêí√ÇPíöñ⁄",239,610,608,2.5439330544,21,53,68,31,171,541,540,3.1578947368,21,53,54,17,145,432,431,2.9724137931,19,43,35,16,39,78,78,2,-,-,19,16,79,279,279,3.5316455696,17,36,12,-,26,109,109,4.1923076923,2,10,19,1,1,2,1,1,-,-,-,-,67,67,67,1,-,-,14,14,16,79,79,4.9375,2,9,13,-
1261,"25206","022002","","","","ëêí√és","êºëêí√ÇQíöñ⁄",120,324,322,2.6833333333,19,34,51,21,101,303,303,3,19,34,42,12,92,265,265,2.8804347826,16,29,35,12,27,54,54,2,-,-,18,12,52,181,181,3.4807692308,15,25,10,-,9,38,38,4.2222222222,3,5,7,-,2,4,2,1,-,-,-,-,17,17,17,1,-,-,9,9,6,28,28,4.6666666667,3,5,4,-
1262,"25206","0240","","","","ëêí√és","ëêí√í¨",1063,2946,2936,2.7619943556,136,374,242,99,815,2692,2688,3.2981595092,136,374,201,58,729,2281,2277,3.1234567901,123,329,130,57,207,414,414,2,-,-,83,54,435,1641,1641,3.7724137931,120,301,30,-,86,411,411,4.7790697674,13,45,71,1,6,12,6,1,-,-,-,-,242,242,242,1,-,-,41,41,69,355,355,5.1449275362,13,42,59,-
1263,"25206","024000","","","","ëêí√és","ëêí√í¨",1011,2769,2759,2.7289812067,122,341,237,98,766,2518,2514,3.2819843342,122,341,196,57,684,2128,2124,3.1052631579,111,300,128,56,199,398,398,2,-,-,82,53,401,1512,1512,3.7705735661,109,274,29,-,82,390,390,4.756097561,11,41,68,1,6,12,6,1,-,-,-,-,239,239,239,1,-,-,41,41,65,334,334,5.1384615385,11,38,56,-
1264,"25206","024001","","","","ëêí√és","ëêí√í¨",52,177,177,3.4038461538,14,33,5,1,49,174,174,3.5510204082,14,33,5,1,45,153,153,3.4,12,29,2,1,8,16,16,2,-,-,1,1,34,129,129,3.7941176471,11,27,1,-,4,21,21,5.25,2,4,3,-,-,-,-,-,-,-,-,-,3,3,3,1,-,-,-,-,4,21,21,5.25,2,4,3,-
1265,"25206","0250","","","","ëêí√és","ñÓëq",664,1342,1337,2.0135542169,50,99,143,51,296,969,969,3.2736486486,50,98,125,33,234,672,672,2.8717948718,37,71,73,32,86,172,172,2,-,-,41,32,122,438,438,3.5901639344,37,69,17,-,62,297,297,4.7903225806,13,27,52,1,5,10,5,1,-,-,-,-,363,363,363,1,-,1,18,18,49,255,255,5.2040816327,13,26,45,-
1266,"25206","025001","","","","ëêí√és","ñÓëqÇPíöñ⁄",404,754,752,1.8613861386,24,51,78,28,158,506,506,3.2025316456,24,50,69,19,130,372,372,2.8615384615,19,38,46,18,50,100,100,2,-,-,24,18,65,236,236,3.6307692308,19,36,14,-,28,134,134,4.7857142857,5,12,23,1,2,4,2,1,-,-,-,-,244,244,244,1,-,1,9,9,22,110,110,5,5,11,20,-
1267,"25206","025002","","","","ëêí√és","ñÓëqÇQíöñ⁄",260,588,585,2.25,26,48,65,23,138,463,463,3.3550724638,26,48,56,14,104,300,300,2.8846153846,18,33,27,14,36,72,72,2,-,-,17,14,57,202,202,3.5438596491,18,33,3,-,34,163,163,4.7941176471,8,15,29,-,3,6,3,1,-,-,-,-,119,119,119,1,-,-,9,9,27,145,145,5.3703703704,8,15,25,-
1268,"25206","0270","","","","ëêí√és","ìåñÓëq",2071,5324,5311,2.5644616127,308,591,525,191,1483,4727,4723,3.1847606204,308,591,452,118,1287,3863,3860,2.9992229992,271,500,303,113,400,800,800,2,-,-,169,112,743,2719,2717,3.6567967699,263,462,85,-,196,864,863,4.4030612245,37,91,149,5,9,18,9,1,-,-,-,-,579,579,579,1,-,-,73,73,138,689,688,4.9855072464,36,89,107,-
1269,"25206","027001","","","","ëêí√és","ìåñÓëqÇPíöñ⁄",234,626,623,2.6623931624,30,66,84,25,183,573,572,3.1256830601,30,66,72,13,152,441,440,2.8947368421,24,56,43,12,43,86,86,2,-,-,18,12,83,296,295,3.5542168675,23,50,13,-,31,132,132,4.2580645161,6,10,29,1,2,4,2,1,-,-,-,-,49,49,49,1,-,-,12,12,23,106,106,4.6086956522,6,10,21,-
1270,"25206","027002","","","","ëêí√és","ìåñÓëqÇQíöñ⁄",676,1873,1866,2.7603550296,95,197,213,80,554,1746,1744,3.1480144404,95,197,184,51,480,1409,1408,2.9333333333,82,155,132,51,166,332,332,2,-,-,77,51,269,971,971,3.6096654275,80,146,40,-,74,337,336,4.5405405405,13,42,52,-,5,10,5,1,-,-,-,-,117,117,117,1,-,-,29,29,55,280,279,5.0727272727,12,40,41,-
1271,"25206","027003","","","","ëêí√és","ìåñÓëqÇRíöñ⁄",660,1821,1818,2.7545454545,127,220,178,74,516,1675,1674,3.2441860465,127,220,151,47,448,1372,1371,3.0602678571,112,188,98,43,137,274,274,2,-,-,58,42,265,986,985,3.7169811321,109,175,24,-,68,303,303,4.4558823529,15,32,53,4,2,4,2,1,-,-,-,-,142,142,142,1,-,-,27,27,46,236,236,5.1304347826,15,32,35,-
1272,"25206","027004","","","","ëêí√és","ìåñÓëqÇSíöñ⁄",501,1004,1004,2.003992016,56,108,50,12,230,733,733,3.1869565217,56,108,45,7,207,641,641,3.0966183575,53,101,30,7,54,108,108,2,-,-,16,7,126,466,466,3.6984126984,51,91,8,-,23,92,92,4,3,7,15,-,-,-,-,-,-,-,-,-,271,271,271,1,-,-,5,5,14,67,67,4.7857142857,3,7,10,-
1273,"25206","0310","","","","ëêí√és","êºñÓëq",780,2210,2207,2.8294871795,138,258,176,62,622,2049,2049,3.2942122186,138,258,149,36,541,1652,1652,3.0536044362,120,215,90,36,154,308,308,2,-,-,52,36,315,1160,1160,3.6825396825,112,193,22,-,81,397,397,4.9012345679,18,43,59,-,3,6,3,1,-,-,1,-,155,155,155,1,-,-,26,26,60,318,318,5.3,15,39,47,-
1274,"25206","031001","","","","ëêí√és","êºñÓëqÇPíöñ⁄",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1275,"25206","031002","","","","ëêí√és","êºñÓëqÇQíöñ⁄",173,468,466,2.6936416185,30,71,38,18,129,422,422,3.2713178295,30,71,23,4,117,368,368,3.1452991453,27,63,18,4,20,40,40,2,-,-,7,4,65,248,248,3.8153846154,23,48,5,-,12,54,54,4.5,3,8,5,-,2,4,2,1,-,-,1,-,42,42,42,1,-,-,14,14,7,33,33,4.7142857143,2,6,5,-
1276,"25206","031003","","","","ëêí√és","êºñÓëqÇRíöñ⁄",607,1742,1741,2.8682042834,108,187,138,44,493,1627,1627,3.3002028398,108,187,126,32,424,1284,1284,3.0283018868,93,152,72,32,134,268,268,2,-,-,45,32,250,912,912,3.648,89,145,17,-,69,343,343,4.9710144928,15,35,54,-,1,2,1,1,-,-,-,-,113,113,113,1,-,-,12,12,53,285,285,5.3773584906,13,33,42,-
1277,"25206","0340","","","","ëêí√és","ëÂòH",1755,4192,4178,2.3806267806,291,512,375,181,1182,3606,3605,3.0499153976,291,512,269,76,1068,3132,3131,2.9316479401,276,479,170,68,364,728,728,2,-,-,95,67,599,2149,2149,3.5876460768,270,443,44,-,114,474,474,4.1578947368,15,33,99,8,13,26,13,1,-,-,1,-,560,560,560,1,-,-,105,105,70,347,347,4.9571428571,13,31,64,-
1278,"25206","034001","","","","ëêí√és","ëÂòHÇPíöñ⁄",849,1831,1828,2.1531213192,107,197,180,96,502,1481,1481,2.9501992032,107,197,121,38,461,1315,1315,2.852494577,102,185,84,33,178,356,356,2,-,-,50,33,237,850,850,3.5864978903,99,167,19,-,41,166,166,4.0487804878,5,12,37,5,3,6,3,1,-,-,1,-,344,344,344,1,-,-,58,58,24,118,118,4.9166666667,4,11,23,-
1279,"25206","034002","","","","ëêí√és","ëÂòHÇQíöñ⁄",598,1500,1492,2.4949832776,118,194,124,55,426,1320,1320,3.0985915493,118,194,94,25,379,1112,1112,2.9340369393,110,176,56,22,122,244,244,2,-,-,28,22,222,787,787,3.545045045,109,168,18,-,47,208,208,4.4255319149,8,18,38,3,8,16,8,1,-,-,-,-,164,164,164,1,-,-,30,30,31,161,161,5.1935483871,7,17,27,-
1280,"25206","034003","","","","ëêí√és","ëÂòHÇRíöñ⁄",308,861,858,2.7857142857,66,121,71,30,254,805,804,3.1653543307,66,121,54,13,228,705,704,3.0877192982,64,118,30,13,64,128,128,2,-,-,17,12,140,512,512,3.6571428571,62,108,7,-,26,100,100,3.8461538462,2,3,24,-,2,4,2,1,-,-,-,-,52,52,52,1,-,-,17,17,15,68,68,4.5333333333,2,3,14,-
