3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
4,"","","","","","","","àÍî ê¢ë—êî","","","","","","","","","àÍî ê¢ë—êlàı","","","","","","","","","1ê¢ë—ìñÇΩÇËêlàı","","","","","","","","","1ê¢ë—ìñÇΩÇËâÑÇ◊ñ êœ(áu)","","","","","","","","","ëçâÑÇ◊ñ êœ(áu)","","","","","","","",""
5,"ésãÊí¨ë∫ÉRÅ[Éh","í¨íöéöÉRÅ[Éh","îÈìΩèàóù","îÈìΩêÊèÓïÒ","çáéZínàÊ","ésãÊí¨ë∫","í¨íöéö","ëçêî","èZëÓÇ…èZÇﬁàÍî ê¢ë—","éÂê¢ë—","éùÇøâ∆","åˆâc•ìsésçƒê∂ã@ç\•åˆé–ÇÃéÿâ∆","ñØâcÇÃéÿâ∆","ããó^èZëÓ","ä‘éÿÇË","èZëÓà»äOÇ…èZÇﬁàÍî ê¢ë—","ëçêî","èZëÓÇ…èZÇﬁàÍî ê¢ë—","éÂê¢ë—","éùÇøâ∆","åˆâc•ìsésçƒê∂ã@ç\•åˆé–ÇÃéÿâ∆","ñØâcÇÃéÿâ∆","ããó^èZëÓ","ä‘éÿÇË","èZëÓà»äOÇ…èZÇﬁàÍî ê¢ë—","ëçêî","èZëÓÇ…èZÇﬁàÍî ê¢ë—","éÂê¢ë—","éùÇøâ∆","åˆâc•ìsésçƒê∂ã@ç\•åˆé–ÇÃéÿâ∆","ñØâcÇÃéÿâ∆","ããó^èZëÓ","ä‘éÿÇË","èZëÓà»äOÇ…èZÇﬁàÍî ê¢ë—","ëçêî","èZëÓÇ…èZÇﬁàÍî ê¢ë—","éÂê¢ë—","éùÇøâ∆","åˆâc•ìsésçƒê∂ã@ç\•åˆé–ÇÃéÿâ∆","ñØâcÇÃéÿâ∆","ããó^èZëÓ","ä‘éÿÇË","èZëÓà»äOÇ…èZÇﬁàÍî ê¢ë—","ëçêî","èZëÓÇ…èZÇﬁàÍî ê¢ë—","éÂê¢ë—","éùÇøâ∆","åˆâc•ìsésçƒê∂ã@ç\•åˆé–ÇÃéÿâ∆","ñØâcÇÃéÿâ∆","ããó^èZëÓ","ä‘éÿÇË","èZëÓà»äOÇ…èZÇﬁàÍî ê¢ë—"
16,"25201","0100","","","","ëÂí√és","à…çÅóßå¸ç›íní¨",57,57,57,53,-,4,-,-,-,212,212,212,203,-,9,-,-,-,3.7192982456,3.7192982456,3.7192982456,3.8301886792,-,2.25,-,-,-,-,166.8421052632,166.8421052632,175.4905660377,-,52.25,-,-,-,-,9510,9510,9301,-,209,-,-,-
17,"25201","0110","","","","ëÂí√és","à…çÅóßê∂í√í¨",74,74,74,72,-,2,-,-,-,290,290,290,282,-,8,-,-,-,3.9189189189,3.9189189189,3.9189189189,3.9166666667,-,4,-,-,-,-,194.7162162162,194.7162162162,196.375,-,135,-,-,-,-,14409,14409,14139,-,270,-,-,-
18,"25201","0120","","","","ëÂí√és","à…çÅóßè„ç›íní¨",25,25,25,23,-,1,1,-,-,76,76,76,70,-,4,2,-,-,3.04,3.04,3.04,3.0434782609,-,4,2,-,-,-,143.84,143.84,149.5652173913,-,36,120,-,-,-,3596,3596,3440,-,36,120,-,-
19,"25201","0130","","","","ëÂí√és","à…çÅóßñkç›íní¨",42,42,42,41,-,-,1,-,-,138,138,138,137,-,-,1,-,-,3.2857142857,3.2857142857,3.2857142857,3.3414634146,-,-,1,-,-,-,176.119047619,176.119047619,177.487804878,-,-,120,-,-,-,7397,7397,7277,-,-,120,-,-
20,"25201","0140","","","","ëÂí√és","à…çÅóßâ∫ç›íní¨",95,93,93,83,4,5,1,-,2,310,308,308,287,6,13,2,-,2,3.2631578947,3.311827957,3.311827957,3.4578313253,1.5,2.6,2,-,1,-,153.7741935484,153.7741935484,164.5180722892,59.5,68.8,65,-,-,-,14301,14301,13655,238,344,65,-,-
21,"25201","0150","","","","ëÂí√és","à…çÅóßâ∫ó¥âÿí¨",197,197,196,173,16,5,2,1,-,593,593,592,531,39,16,6,1,-,3.0101522843,3.0101522843,3.0204081633,3.0693641618,2.4375,3.2,3,1,-,-,116.9593908629,117.137755102,125.0289017341,51.5625,70.4,76.5,82,-,-,23041,22959,21630,825,352,153,82,-
22,"25201","0160","","","","ëÂí√és","à…çÅóßè„ó¥âÿí¨",42,41,39,38,-,-,1,2,1,155,151,145,140,-,-,5,6,4,3.6904761905,3.6829268293,3.7179487179,3.6842105263,-,-,5,3,4,-,160.1219512195,165.6153846154,164.7631578947,-,-,198,53,-,-,6565,6459,6261,-,-,198,106,-
23,"25201","0170","","","","ëÂí√és","à…çÅóßìríÜí¨",69,69,69,65,-,2,2,-,-,232,232,232,220,-,4,8,-,-,3.3623188406,3.3623188406,3.3623188406,3.3846153846,-,2,4,-,-,-,165.7536231884,165.7536231884,169.9846153846,-,123,71,-,-,-,11437,11437,11049,-,246,142,-,-
24,"25201","0180","","","","ëÂí√és","ê^ñÏ",1727,1719,1696,1404,-,268,24,23,8,4877,4866,4826,4312,-,485,29,40,11,2.8239722061,2.8307155323,2.8455188679,3.0712250712,-,1.8097014925,1.2083333333,1.7391304348,1.375,-,103.7591623037,104.5731132075,115.9465811966,-,50.4776119403,43.2916666667,43.7826086957,-,-,178362,177356,162789,-,13528,1039,1007,-
25,"25201","018001","","","","ëÂí√és","ê^ñÏÇPíöñ⁄",393,393,391,318,-,71,2,2,-,1089,1089,1086,973,-,111,2,3,-,2.7709923664,2.7709923664,2.7774936061,3.0597484277,-,1.5633802817,1,1.5,-,-,106.9669211196,107.4015345269,121.8867924528,-,44.8169014085,26,22,-,-,42038,41994,38760,-,3182,52,44,-
